freiburg1_plant
image      depth      pose
1072 1305032391.598147    1305032391.584774    1305032391.6000
1073 1305032391.630273    1305032391.617070    1305032391.6300
1074 1305032391.666362    1305032391.683817    1305032391.6700
1075 1305032391.698346    1305032391.683817    1305032391.7001
1076 1305032391.730278    1305032391.719489    1305032391.7300
1077 1305032391.766303    1305032391.784539    1305032391.7701
1078 1305032391.798157    1305032391.784539    1305032391.8000
1079 1305032391.830252    1305032391.815353    1305032391.8300
1080 1305032391.866276    1305032391.850480    1305032391.8703
1081 1305032391.898229    1305032391.884688    1305032391.9005
1082 1305032391.930429    1305032391.921342    1305032391.9300
1083 1305032391.966414    1305032391.953133    1305032391.9700
1084 1305032391.998270    1305032391.983420    1305032392.0000
