freiburg1_floor
image      depth      pose
1072 1305033570.912861    1305033570.910705    1305033570.9082
1073 1305033570.949082    1305033570.949100    1305033570.9484
1074 1305033570.980633    1305033570.980688    1305033570.9784
1075 1305033571.012823    1305033571.009963    1305033571.0084
1076 1305033571.046470    1305033571.046538    1305033571.0484
1077 1305033571.077804    1305033571.077827    1305033571.0784
1078 1305033571.112750    1305033571.109968    1305033571.1083
1079 1305033571.147699    1305033571.147863    1305033571.1484
1080 1305033571.212793    1305033571.209980    1305033571.2083
1081 1305033571.246885    1305033571.246912    1305033571.2484
1082 1305033571.312823    1305033571.310040    1305033571.3083
1083 1305033571.345834    1305033571.345869    1305033571.3484
1084 1305033571.377888    1305033571.377897    1305033571.3784
1085 1305033571.412844    1305033571.410426    1305033571.4083
1086 1305033571.446208    1305033571.446214    1305033571.4487
1087 1305033571.479710    1305033571.479716    1305033571.4784
1088 1305033571.513549    1305033571.509941    1305033571.5185
1089 1305033571.546864    1305033571.546871    1305033571.5484
1090 1305033571.612861    1305033571.610137    1305033571.6085
1091 1305033571.646122    1305033571.646126    1305033571.6484
1092 1305033571.678644    1305033571.678650    1305033571.6783
1093 1305033571.712930    1305033571.712948    1305033571.7084
1094 1305033571.747705    1305033571.747712    1305033571.7483
1095 1305033571.780914    1305033571.780930    1305033571.7783
1096 1305033571.812886    1305033571.811565    1305033571.8083
1097 1305033571.848721    1305033571.848730    1305033571.8484
1098 1305033571.914169    1305033571.910885    1305033571.9184
1099 1305033571.947545    1305033571.947553    1305033571.9484
1100 1305033571.978987    1305033571.978993    1305033571.9784
1101 1305033572.013000    1305033572.010917    1305033572.0084
1102 1305033572.050296    1305033572.050317    1305033572.0483
1103 1305033572.112772    1305033572.111825    1305033572.1084
1104 1305033572.148148    1305033572.148162    1305033572.1483
1105 1305033572.182204    1305033572.182214    1305033572.1783
1106 1305033572.217214    1305033572.217224    1305033572.2183
1107 1305033572.250147    1305033572.250165    1305033572.2483
1108 1305033572.317979    1305033572.317992    1305033572.3184
1109 1305033572.350195    1305033572.350211    1305033572.3484
1110 1305033572.418248    1305033572.418398    1305033572.4183
1111 1305033572.450332    1305033572.450368    1305033572.4483
1112 1305033572.482121    1305033572.482144    1305033572.4784
1113 1305033572.517832    1305033572.517856    1305033572.5184
1114 1305033572.550497    1305033572.550526    1305033572.5483
1115 1305033572.582154    1305033572.582170    1305033572.5784
1116 1305033572.616679    1305033572.616706    1305033572.6185
1117 1305033572.650227    1305033572.650259    1305033572.6484
1118 1305033572.718259    1305033572.718278    1305033572.7183
1119 1305033572.750166    1305033572.750185    1305033572.7484
1120 1305033572.816626    1305033572.816658    1305033572.8183
1121 1305033572.879279    1305033572.879289    1305033572.8783
1122 1305033572.915303    1305033572.915310    1305033572.9183
1123 1305033572.951889    1305033572.951900    1305033572.9484
1124 1305033573.015418    1305033573.015430    1305033573.0183
1125 1305033573.047134    1305033573.047142    1305033573.0483
1126 1305033573.080129    1305033573.080148    1305033573.0783
1127 1305033573.115331    1305033573.115408    1305033573.1183
1128 1305033573.177561    1305033573.177570    1305033573.1784
1129 1305033573.215744    1305033573.215752    1305033573.2184
1130 1305033573.277720    1305033573.277747    1305033573.2784
1131 1305033573.314326    1305033573.314332    1305033573.3183
1132 1305033573.346701    1305033573.346713    1305033573.3483
1133 1305033573.379447    1305033573.379492    1305033573.3783
1134 1305033573.413474    1305033573.413481    1305033573.4183
1135 1305033573.445596    1305033573.445606    1305033573.4483
1136 1305033573.515495    1305033573.515500    1305033573.5183
1137 1305033573.546940    1305033573.546983    1305033573.5483
1138 1305033573.612730    1305033573.612739    1305033573.6084
1139 1305033573.644868    1305033573.644895    1305033573.6483
1140 1305033573.676915    1305033573.681989    1305033573.6783
1141 1305033573.712811    1305033573.712824    1305033573.7083
1142 1305033573.746552    1305033573.746588    1305033573.7483
1143 1305033573.812929    1305033573.812935    1305033573.8084
1144 1305033573.847555    1305033573.847565    1305033573.8483
1145 1305033573.915599    1305033573.915613    1305033573.9183
1146 1305033573.977056    1305033573.982087    1305033573.9784
1147 1305033574.013914    1305033574.013687    1305033574.0182
