freiburg1_room
image      depth      pose
1072 1305031948.068973    1305031948.075218    1305031948.0688
1073 1305031948.104993    1305031948.111315    1305031948.1088
1074 1305031948.136951    1305031948.143226    1305031948.1387
1075 1305031948.168952    1305031948.175007    1305031948.1688
1076 1305031948.204992    1305031948.211235    1305031948.2088
1077 1305031948.237002    1305031948.243210    1305031948.2388
1078 1305031948.269041    1305031948.275446    1305031948.2687
1079 1305031948.304939    1305031948.311425    1305031948.3088
1080 1305031948.337101    1305031948.343521    1305031948.3387
1081 1305031948.368969    1305031948.375447    1305031948.3687
1082 1305031948.404989    1305031948.411285    1305031948.4088
1083 1305031948.436942    1305031948.443647    1305031948.4387
1084 1305031948.469170    1305031948.480437    1305031948.4687
1085 1305031948.505024    1305031948.514284    1305031948.5088
1086 1305031948.537017    1305031948.542869    1305031948.5388
1087 1305031948.568891    1305031948.580687    1305031948.5688
1088 1305031948.605001    1305031948.611060    1305031948.6087
1089 1305031948.636912    1305031948.644895    1305031948.6387
1090 1305031948.669040    1305031948.681662    1305031948.6687
1091 1305031948.705075    1305031948.714453    1305031948.7088
1092 1305031948.737063    1305031948.746432    1305031948.7387
1093 1305031948.768899    1305031948.780858    1305031948.7688
1094 1305031948.804975    1305031948.812389    1305031948.8087
1095 1305031948.837073    1305031948.841687    1305031948.8387
1096 1305031948.868835    1305031948.880529    1305031948.8687
1097 1305031948.905077    1305031948.915493    1305031948.9088
1098 1305031948.936996    1305031948.943231    1305031948.9388
1099 1305031948.968952    1305031948.979038    1305031948.9687
1100 1305031949.005006    1305031949.014896    1305031949.0088
1101 1305031949.037089    1305031949.044596    1305031949.0387
1102 1305031949.069061    1305031949.082201    1305031949.0688
1103 1305031949.105077    1305031949.114284    1305031949.1088
1104 1305031949.137263    1305031949.144262    1305031949.1388
1105 1305031949.168946    1305031949.180779    1305031949.1688
1106 1305031949.204940    1305031949.214247    1305031949.2087
1107 1305031949.237011    1305031949.247701    1305031949.2388
1108 1305031949.268994    1305031949.281444    1305031949.2687
1109 1305031949.305254    1305031949.311257    1305031949.3087
1110 1305031949.337227    1305031949.341972    1305031949.3387
1111 1305031949.368902    1305031949.380234    1305031949.3690
1112 1305031949.405064    1305031949.410764    1305031949.4087
1113 1305031949.437094    1305031949.443117    1305031949.4388
1114 1305031949.468902    1305031949.479260    1305031949.4688
1115 1305031949.505002    1305031949.510843    1305031949.5087
1116 1305031949.537017    1305031949.541920    1305031949.5387
1117 1305031949.568988    1305031949.580836    1305031949.5688
1118 1305031949.604798    1305031949.614433    1305031949.6087
1119 1305031949.637172    1305031949.646345    1305031949.6387
1120 1305031949.668955    1305031949.680760    1305031949.6687
1121 1305031949.705003    1305031949.714490    1305031949.7087
1122 1305031949.736949    1305031949.749412    1305031949.7387
1123 1305031949.768985    1305031949.781235    1305031949.7687
1124 1305031949.804939    1305031949.811436    1305031949.8088
1125 1305031949.836964    1305031949.845215    1305031949.8387
1126 1305031949.868951    1305031949.880626    1305031949.8687
1127 1305031949.904851    1305031949.914703    1305031949.9087
1128 1305031949.936858    1305031949.948731    1305031949.9387
1129 1305031949.968881    1305031949.981207    1305031949.9687
1130 1305031950.004952    1305031950.011524    1305031950.0087
1131 1305031950.036989    1305031950.047520    1305031950.0387
1132 1305031950.069081    1305031950.080195    1305031950.0688
1133 1305031950.104966    1305031950.111190    1305031950.1087
1134 1305031950.136997    1305031950.147985    1305031950.1387
1135 1305031950.168914    1305031950.181754    1305031950.1688
1136 1305031950.204933    1305031950.211149    1305031950.2087
1137 1305031950.237027    1305031950.247238    1305031950.2387
1138 1305031950.269033    1305031950.279213    1305031950.2688
1139 1305031950.304978    1305031950.307722    1305031950.3087
1140 1305031950.337197    1305031950.346992    1305031950.3388
1141 1305031950.368911    1305031950.378386    1305031950.3690
1142 1305031950.404939    1305031950.410330    1305031950.4088
1143 1305031950.436983    1305031950.447451    1305031950.4387
1144 1305031950.468976    1305031950.478952    1305031950.4687
1145 1305031950.504938    1305031950.510402    1305031950.5087
1146 1305031950.536894    1305031950.546397    1305031950.5387
1147 1305031950.568883    1305031950.578462    1305031950.5687
1148 1305031950.604862    1305031950.610212    1305031950.6087
1149 1305031950.637006    1305031950.646840    1305031950.6387
1150 1305031950.668910    1305031950.678650    1305031950.6687
1151 1305031950.704873    1305031950.707517    1305031950.7088
1152 1305031950.736893    1305031950.746448    1305031950.7387
1153 1305031950.768897    1305031950.778662    1305031950.7687
1154 1305031950.804899    1305031950.810641    1305031950.8087
1155 1305031950.837135    1305031950.846960    1305031950.8388
1156 1305031950.869014    1305031950.880523    1305031950.8687
1157 1305031950.904883    1305031950.914994    1305031950.9087
1158 1305031950.936970    1305031950.948166    1305031950.9388
1159 1305031950.968904    1305031950.978853    1305031950.9687
1160 1305031951.004836    1305031951.016385    1305031951.0087
1161 1305031951.036930    1305031951.048065    1305031951.0387
1162 1305031951.069013    1305031951.080859    1305031951.0687
1163 1305031951.104800    1305031951.116229    1305031951.1087
1164 1305031951.136893    1305031951.147131    1305031951.1387
1165 1305031951.168908    1305031951.180627    1305031951.1687
1166 1305031951.204914    1305031951.215695    1305031951.2087
1167 1305031951.236957    1305031951.247998    1305031951.2387
1168 1305031951.268906    1305031951.279729    1305031951.2687
1169 1305031951.304862    1305031951.316576    1305031951.3087
1170 1305031951.336937    1305031951.348921    1305031951.3387
1171 1305031951.368840    1305031951.380780    1305031951.3687
1172 1305031951.404865    1305031951.415739    1305031951.4087
1173 1305031951.436903    1305031951.448724    1305031951.4387
1174 1305031951.468857    1305031951.479264    1305031951.4687
1175 1305031951.504916    1305031951.514325    1305031951.5087
1176 1305031951.536888    1305031951.549086    1305031951.5387
1177 1305031951.569006    1305031951.579884    1305031951.5687
1178 1305031951.604927    1305031951.616005    1305031951.6087
1179 1305031951.636936    1305031951.647946    1305031951.6387
1180 1305031951.668929    1305031951.680049    1305031951.6689
1181 1305031951.704880    1305031951.715829    1305031951.7087
1182 1305031951.736828    1305031951.747698    1305031951.7387
1183 1305031951.768926    1305031951.779676    1305031951.7687
1184 1305031951.804886    1305031951.813548    1305031951.8088
1185 1305031951.836932    1305031951.848226    1305031951.8387
1186 1305031951.868913    1305031951.880079    1305031951.8687
1187 1305031951.904907    1305031951.915908    1305031951.9087
1188 1305031951.936962    1305031951.948683    1305031951.9387
1189 1305031951.968839    1305031951.981889    1305031951.9687
1190 1305031952.004839    1305031952.016974    1305031952.0088
1191 1305031952.037104    1305031952.048200    1305031952.0387
1192 1305031952.068888    1305031952.080085    1305031952.0687
1193 1305031952.105135    1305031952.116717    1305031952.1087
1194 1305031952.136943    1305031952.147987    1305031952.1387
1195 1305031952.168932    1305031952.184234    1305031952.1687
1196 1305031952.204914    1305031952.216761    1305031952.2087
1197 1305031952.236877    1305031952.249227    1305031952.2387
1198 1305031952.268902    1305031952.286014    1305031952.2687
1199 1305031952.304888    1305031952.316634    1305031952.3088
1200 1305031952.336993    1305031952.348255    1305031952.3387
1201 1305031952.368960    1305031952.384145    1305031952.3687
1202 1305031952.404918    1305031952.416972    1305031952.4087
1203 1305031952.437054    1305031952.448757    1305031952.4387
1204 1305031952.468939    1305031952.485298    1305031952.4687
1205 1305031952.504868    1305031952.517162    1305031952.5087
1206 1305031952.536948    1305031952.549624    1305031952.5387
1207 1305031952.568932    1305031952.586036    1305031952.5687
1208 1305031952.604926    1305031952.616651    1305031952.6088
1209 1305031952.636992    1305031952.648319    1305031952.6387
1210 1305031952.668899    1305031952.684311    1305031952.6687
1211 1305031952.704918    1305031952.716954    1305031952.7087
1212 1305031952.736938    1305031952.747932    1305031952.7387
1213 1305031952.768957    1305031952.784923    1305031952.7687
1214 1305031952.804919    1305031952.815896    1305031952.8087
1215 1305031952.836931    1305031952.848902    1305031952.8387
1216 1305031952.868991    1305031952.884506    1305031952.8687
1217 1305031952.904920    1305031952.916053    1305031952.9087
1218 1305031952.936984    1305031952.947523    1305031952.9387
1219 1305031952.972903    1305031952.984578    1305031952.9687
1220 1305031953.004869    1305031953.016595    1305031953.0087
1221 1305031953.036943    1305031953.049017    1305031953.0387
1222 1305031953.073127    1305031953.083674    1305031953.0687
1223 1305031953.104909    1305031953.115587    1305031953.1087
1224 1305031953.137098    1305031953.147161    1305031953.1387
1225 1305031953.172998    1305031953.183058    1305031953.1687
1226 1305031953.204992    1305031953.215053    1305031953.2087
1227 1305031953.237103    1305031953.248151    1305031953.2387
1228 1305031953.273087    1305031953.283786    1305031953.2687
1229 1305031953.304968    1305031953.316977    1305031953.3087
1230 1305031953.337012    1305031953.347948    1305031953.3387
1231 1305031953.372964    1305031953.384173    1305031953.3687
1232 1305031953.404920    1305031953.415905    1305031953.4087
1233 1305031953.436876    1305031953.452336    1305031953.4386
1234 1305031953.473261    1305031953.483838    1305031953.4686
1235 1305031953.504919    1305031953.515920    1305031953.5087
1236 1305031953.536948    1305031953.551507    1305031953.5387
1237 1305031953.572862    1305031953.584439    1305031953.5687
1238 1305031953.604882    1305031953.618056    1305031953.6087
1239 1305031953.636962    1305031953.654177    1305031953.6387
1240 1305031953.673021    1305031953.683774    1305031953.6687
1241 1305031953.704929    1305031953.715952    1305031953.7087
1242 1305031953.736982    1305031953.752395    1305031953.7387
1243 1305031953.772886    1305031953.782908    1305031953.7688
1244 1305031953.804859    1305031953.816480    1305031953.8087
1245 1305031953.836840    1305031953.852417    1305031953.8387
1246 1305031953.872987    1305031953.884444    1305031953.8687
1247 1305031953.904912    1305031953.916154    1305031953.9087
1248 1305031953.936924    1305031953.952308    1305031953.9387
1249 1305031953.972857    1305031953.985028    1305031953.9687
1250 1305031954.004852    1305031954.017015    1305031954.0087
1251 1305031954.036921    1305031954.051816    1305031954.0387
1252 1305031954.072918    1305031954.085429    1305031954.0687
1253 1305031954.104933    1305031954.115779    1305031954.1087
1254 1305031954.136939    1305031954.152181    1305031954.1387
1255 1305031954.172997    1305031954.184964    1305031954.1686
1256 1305031954.204838    1305031954.217228    1305031954.2087
1257 1305031954.237023    1305031954.252057    1305031954.2387
1258 1305031954.272870    1305031954.285809    1305031954.2687
1259 1305031954.304869    1305031954.317325    1305031954.3086
1260 1305031954.336921    1305031954.348938    1305031954.3395
1261 1305031954.372872    1305031954.384479    1305031954.3687
1262 1305031954.404711    1305031954.416646    1305031954.4087
1263 1305031954.436896    1305031954.452249    1305031954.4387
1264 1305031954.472974    1305031954.483636    1305031954.4687
1265 1305031954.504827    1305031954.514991    1305031954.5087
1266 1305031954.536934    1305031954.552961    1305031954.5387
1267 1305031954.572946    1305031954.583506    1305031954.5686
1268 1305031954.604885    1305031954.616389    1305031954.6087
1269 1305031954.636862    1305031954.651711    1305031954.6387
1270 1305031954.672891    1305031954.683635    1305031954.6687
1271 1305031954.704892    1305031954.720557    1305031954.7087
1272 1305031954.736939    1305031954.751545    1305031954.7386
1273 1305031954.773183    1305031954.783603    1305031954.7686
1274 1305031954.804833    1305031954.820887    1305031954.8087
1275 1305031954.836924    1305031954.851912    1305031954.8387
1276 1305031954.873001    1305031954.883976    1305031954.8687
1277 1305031954.904866    1305031954.919388    1305031954.9086
1278 1305031954.937022    1305031954.951822    1305031954.9388
1279 1305031954.972931    1305031954.983417    1305031954.9686
1280 1305031955.004936    1305031955.019886    1305031955.0087
1281 1305031955.036969    1305031955.051198    1305031955.0387
1282 1305031955.073048    1305031955.083486    1305031955.0687
1283 1305031955.104929    1305031955.119530    1305031955.1087
1284 1305031955.136878    1305031955.150462    1305031955.1396
1285 1305031955.173003    1305031955.182670    1305031955.1687
1286 1305031955.204960    1305031955.219463    1305031955.2087
1287 1305031955.236857    1305031955.252519    1305031955.2387
1288 1305031955.272905    1305031955.283877    1305031955.2686
1289 1305031955.304880    1305031955.321200    1305031955.3086
1290 1305031955.337035    1305031955.350590    1305031955.3387
1291 1305031955.372861    1305031955.385074    1305031955.3686
1292 1305031955.404928    1305031955.418493    1305031955.4086
1293 1305031955.436909    1305031955.453866    1305031955.4387
1294 1305031955.472931    1305031955.484155    1305031955.4686
1295 1305031955.504893    1305031955.520645    1305031955.5087
1296 1305031955.536891    1305031955.552015    1305031955.5388
1297 1305031955.572893    1305031955.585017    1305031955.5686
1298 1305031955.604944    1305031955.621372    1305031955.6087
1299 1305031955.636881    1305031955.652029    1305031955.6387
1300 1305031955.672837    1305031955.685832    1305031955.6687
1301 1305031955.704890    1305031955.719498    1305031955.7087
1302 1305031955.736903    1305031955.751498    1305031955.7387
1303 1305031955.772963    1305031955.784581    1305031955.7686
1304 1305031955.804902    1305031955.820489    1305031955.8087
1305 1305031955.837019    1305031955.851625    1305031955.8387
1306 1305031955.872917    1305031955.887875    1305031955.8687
1307 1305031955.904911    1305031955.921521    1305031955.9087
1308 1305031955.937291    1305031955.951838    1305031955.9387
1309 1305031955.973194    1305031955.987663    1305031955.9687
1310 1305031956.004870    1305031956.020120    1305031956.0087
1311 1305031956.036937    1305031956.050008    1305031956.0387
1312 1305031956.073037    1305031956.087830    1305031956.0686
1313 1305031956.104901    1305031956.119493    1305031956.1087
1314 1305031956.136924    1305031956.119493    1305031956.1387
