freiburg2_xyz
image      depth      pose
1780 1311867234.606098    1311867234.620420    1311867234.6051
1781 1311867234.642267    1311867234.659091    1311867234.6418
1782 1311867234.674096    1311867234.688046    1311867234.6753
1783 1311867234.706095    1311867234.719878    1311867234.7051
1784 1311867234.742287    1311867234.758618    1311867234.7418
1785 1311867234.774140    1311867234.788261    1311867234.7751
1786 1311867234.806072    1311867234.820656    1311867234.8051
1787 1311867234.842326    1311867234.859025    1311867234.8419
1788 1311867234.874157    1311867234.888123    1311867234.8751
1789 1311867234.906187    1311867234.920493    1311867234.9051
1790 1311867234.942270    1311867234.956609    1311867234.9418
1791 1311867234.974155    1311867234.990409    1311867234.9752
1792 1311867235.006175    1311867235.020599    1311867235.0051
1793 1311867235.042326    1311867235.056381    1311867235.0418
1794 1311867235.074182    1311867235.091115    1311867235.0751
1795 1311867235.106252    1311867235.120814    1311867235.1051
1796 1311867235.142245    1311867235.156407    1311867235.1418
1797 1311867235.174301    1311867235.188568    1311867235.1751
1798 1311867235.206197    1311867235.220209    1311867235.2052
1799 1311867235.242257    1311867235.257626    1311867235.2418
1800 1311867235.274183    1311867235.289966    1311867235.2752
1801 1311867235.306202    1311867235.289966    1311867235.3052
1802 1311867235.342289    1311867235.356780    1311867235.3418
1803 1311867235.374391    1311867235.388628    1311867235.3752
1804 1311867235.406214    1311867235.388628    1311867235.4052
1805 1311867235.442222    1311867235.456485    1311867235.4418
1806 1311867235.474167    1311867235.489793    1311867235.4752
1807 1311867235.506159    1311867235.489793    1311867235.5052
1808 1311867235.542321    1311867235.557729    1311867235.5418
1809 1311867235.574193    1311867235.588064    1311867235.5752
1810 1311867235.606195    1311867235.588064    1311867235.6052
1811 1311867235.642444    1311867235.656327    1311867235.6418
1812 1311867235.674238    1311867235.688562    1311867235.6752
1813 1311867235.706367    1311867235.688562    1311867235.7052
1814 1311867235.742311    1311867235.756172    1311867235.7419
1815 1311867235.774339    1311867235.790328    1311867235.7752
1816 1311867235.806313    1311867235.790328    1311867235.8051
1817 1311867235.842280    1311867235.856217    1311867235.8419
1818 1311867235.874209    1311867235.888105    1311867235.8752
1819 1311867235.906374    1311867235.923990    1311867235.9052
1820 1311867235.942343    1311867235.956376    1311867235.9418
1821 1311867235.974196    1311867235.989095    1311867235.9752
1822 1311867236.006374    1311867235.989095    1311867236.0052
1823 1311867236.042378    1311867236.025045    1311867236.0423
1824 1311867236.074226    1311867236.088486    1311867236.0752
1825 1311867236.106358    1311867236.088486    1311867236.1052
1826 1311867236.142358    1311867236.158129    1311867236.1419
1827 1311867236.174242    1311867236.190153    1311867236.1752
1828 1311867236.206222    1311867236.190153    1311867236.2052
1829 1311867236.242343    1311867236.259949    1311867236.2418
1830 1311867236.274266    1311867236.259949    1311867236.2752
1831 1311867236.306429    1311867236.289042    1311867236.3054
1832 1311867236.342291    1311867236.356881    1311867236.3418
1833 1311867236.374298    1311867236.389742    1311867236.3752
1834 1311867236.406251    1311867236.389742    1311867236.4052
1835 1311867236.442391    1311867236.456604    1311867236.4418
1836 1311867236.474385    1311867236.456604    1311867236.4752
1837 1311867236.506314    1311867236.493613    1311867236.5052
1838 1311867236.542354    1311867236.524700    1311867236.5419
1839 1311867236.574217    1311867236.560210    1311867236.5752
1840 1311867236.606288    1311867236.597291    1311867236.6052
1841 1311867236.642388    1311867236.660048    1311867236.6418
1842 1311867236.674478    1311867236.660048    1311867236.6752
1843 1311867236.706587    1311867236.695666    1311867236.7052
1844 1311867236.742471    1311867236.727637    1311867236.7419
1845 1311867236.774407    1311867236.761927    1311867236.7752
1846 1311867236.806389    1311867236.792347    1311867236.8052
1847 1311867236.842397    1311867236.858344    1311867236.8419
1848 1311867236.874475    1311867236.858344    1311867236.8752
1849 1311867236.906286    1311867236.892848    1311867236.9052
1850 1311867236.942486    1311867236.958196    1311867236.9419
1851 1311867236.974310    1311867236.958196    1311867236.9752
1852 1311867237.006457    1311867236.993729    1311867237.0052
1853 1311867237.042352    1311867237.024420    1311867237.0419
1854 1311867237.074287    1311867237.060306    1311867237.0752
1855 1311867237.106376    1311867237.092759    1311867237.1053
1856 1311867237.142401    1311867237.156658    1311867237.1418
1857 1311867237.174337    1311867237.156658    1311867237.1752
1858 1311867237.206351    1311867237.192595    1311867237.2052
1859 1311867237.242389    1311867237.256958    1311867237.2419
1860 1311867237.274485    1311867237.256958    1311867237.2752
1861 1311867237.306833    1311867237.294428    1311867237.3053
1862 1311867237.342478    1311867237.356531    1311867237.3431
1863 1311867237.374428    1311867237.356531    1311867237.3753
1864 1311867237.406529    1311867237.393498    1311867237.4052
1865 1311867237.442502    1311867237.457951    1311867237.4419
1866 1311867237.474434    1311867237.457951    1311867237.4753
1867 1311867237.506364    1311867237.493356    1311867237.5052
1868 1311867237.542505    1311867237.558123    1311867237.5419
1869 1311867237.574303    1311867237.558123    1311867237.5753
1870 1311867237.606410    1311867237.592535    1311867237.6053
1871 1311867237.642379    1311867237.656929    1311867237.6419
1872 1311867237.674412    1311867237.656929    1311867237.6752
1873 1311867237.706366    1311867237.692501    1311867237.7053
1874 1311867237.742584    1311867237.724361    1311867237.7419
1875 1311867237.774590    1311867237.761794    1311867237.7752
1876 1311867237.806458    1311867237.792681    1311867237.8052
1877 1311867237.842501    1311867237.825582    1311867237.8419
1878 1311867237.874551    1311867237.861270    1311867237.8752
1879 1311867237.906433    1311867237.892606    1311867237.9053
1880 1311867237.942660    1311867237.925359    1311867237.9419
1881 1311867237.974431    1311867237.961351    1311867237.9753
1882 1311867238.006500    1311867237.992891    1311867238.0053
1883 1311867238.042572    1311867238.024592    1311867238.0419
1884 1311867238.074515    1311867238.060795    1311867238.0753
1885 1311867238.106429    1311867238.093263    1311867238.1052
1886 1311867238.142402    1311867238.125193    1311867238.1419
1887 1311867238.174577    1311867238.160847    1311867238.1752
1888 1311867238.206467    1311867238.192851    1311867238.2052
1889 1311867238.242454    1311867238.224677    1311867238.2419
1890 1311867238.274552    1311867238.260594    1311867238.2752
1891 1311867238.306377    1311867238.292679    1311867238.3053
1892 1311867238.342532    1311867238.325781    1311867238.3419
1893 1311867238.374439    1311867238.360439    1311867238.3752
1894 1311867238.406474    1311867238.393638    1311867238.4053
1895 1311867238.442421    1311867238.426405    1311867238.4419
1896 1311867238.474426    1311867238.461621    1311867238.4752
1897 1311867238.506473    1311867238.493255    1311867238.5052
1898 1311867238.542703    1311867238.524866    1311867238.5419
1899 1311867238.574615    1311867238.560593    1311867238.5753
1900 1311867238.606413    1311867238.592912    1311867238.6053
1901 1311867238.642378    1311867238.624987    1311867238.6419
1902 1311867238.674405    1311867238.660848    1311867238.6753
1903 1311867238.706486    1311867238.692936    1311867238.7053
1904 1311867238.742522    1311867238.724636    1311867238.7420
1905 1311867238.774397    1311867238.762797    1311867238.7753
1906 1311867238.806422    1311867238.794992    1311867238.8055
1907 1311867238.842541    1311867238.824682    1311867238.8419
1908 1311867238.874418    1311867238.863058    1311867238.8753
1909 1311867238.906451    1311867238.893389    1311867238.9053
1910 1311867238.942510    1311867238.927898    1311867238.9419
1911 1311867238.974527    1311867238.962805    1311867238.9753
1912 1311867239.006405    1311867238.993782    1311867239.0053
1913 1311867239.042587    1311867239.028730    1311867239.0420
1914 1311867239.074592    1311867239.061998    1311867239.0753
1915 1311867239.106416    1311867239.093924    1311867239.1054
1916 1311867239.143039    1311867239.135811    1311867239.1420
1917 1311867239.174559    1311867239.162055    1311867239.1753
1918 1311867239.206507    1311867239.193657    1311867239.2053
1919 1311867239.242615    1311867239.229495    1311867239.2439
1920 1311867239.274466    1311867239.260915    1311867239.2753
1921 1311867239.306409    1311867239.292879    1311867239.3054
1922 1311867239.342486    1311867239.329529    1311867239.3420
1923 1311867239.374562    1311867239.361500    1311867239.3753
1924 1311867239.406592    1311867239.392841    1311867239.4054
1925 1311867239.442634    1311867239.429329    1311867239.4420
1926 1311867239.474517    1311867239.461906    1311867239.4753
1927 1311867239.506556    1311867239.493825    1311867239.5054
1928 1311867239.542637    1311867239.529502    1311867239.5420
1929 1311867239.574603    1311867239.561707    1311867239.5753
1930 1311867239.606412    1311867239.594491    1311867239.6054
1931 1311867239.642581    1311867239.628443    1311867239.6420
1932 1311867239.674585    1311867239.662309    1311867239.6753
1933 1311867239.706420    1311867239.693124    1311867239.7053
1934 1311867239.742532    1311867239.728495    1311867239.7421
1935 1311867239.774489    1311867239.761461    1311867239.7754
1936 1311867239.806512    1311867239.792615    1311867239.8054
1937 1311867239.842582    1311867239.830832    1311867239.8420
1938 1311867239.874576    1311867239.860844    1311867239.8754
1939 1311867239.906569    1311867239.892907    1311867239.9053
1940 1311867239.942408    1311867239.930660    1311867239.9420
1941 1311867239.976213    1311867239.961370    1311867239.9753
1942 1311867240.042506    1311867240.029229    1311867240.0420
1943 1311867240.074598    1311867240.061881    1311867240.0724
1944 1311867240.106559    1311867240.094551    1311867240.1054
1945 1311867240.142844    1311867240.129751    1311867240.1453
1946 1311867240.174466    1311867240.161724    1311867240.1754
1947 1311867240.206552    1311867240.196313    1311867240.2054
1948 1311867240.242433    1311867240.229103    1311867240.2420
1949 1311867240.274677    1311867240.261276    1311867240.2753
1950 1311867240.306544    1311867240.298125    1311867240.3053
1951 1311867240.342481    1311867240.328916    1311867240.3420
1952 1311867240.374466    1311867240.360940    1311867240.3753
1953 1311867240.406662    1311867240.396789    1311867240.4053
1954 1311867240.442598    1311867240.428689    1311867240.4420
1955 1311867240.474536    1311867240.465085    1311867240.4754
1956 1311867240.506469    1311867240.497290    1311867240.5054
1957 1311867240.542590    1311867240.530998    1311867240.5421
1958 1311867240.574511    1311867240.560821    1311867240.5754
1959 1311867240.606557    1311867240.596599    1311867240.6054
1960 1311867240.642795    1311867240.629079    1311867240.6420
1961 1311867240.674613    1311867240.662256    1311867240.6754
1962 1311867240.706562    1311867240.696880    1311867240.7054
1963 1311867240.742631    1311867240.729198    1311867240.7420
1964 1311867240.774678    1311867240.762563    1311867240.7753
1965 1311867240.806605    1311867240.796572    1311867240.8054
1966 1311867240.842940    1311867240.829331    1311867240.8420
1967 1311867240.874843    1311867240.862110    1311867240.8754
1968 1311867240.906548    1311867240.897350    1311867240.9055
1969 1311867240.942559    1311867240.929027    1311867240.9420
1970 1311867240.974622    1311867240.961437    1311867240.9753
1971 1311867241.006716    1311867240.996845    1311867241.0053
1972 1311867241.042623    1311867241.031562    1311867241.0421
1973 1311867241.074792    1311867241.063367    1311867241.0754
1974 1311867241.106779    1311867241.099010    1311867241.1054
1975 1311867241.142854    1311867241.128529    1311867241.1420
1976 1311867241.174730    1311867241.164150    1311867241.1754
1977 1311867241.206721    1311867241.198012    1311867241.2054
1978 1311867241.242631    1311867241.231333    1311867241.2420
1979 1311867241.275069    1311867241.264070    1311867241.2754
1980 1311867241.310769    1311867241.300061    1311867241.3121
1981 1311867241.342582    1311867241.329485    1311867241.3421
1982 1311867241.374677    1311867241.361255    1311867241.3754
1983 1311867241.410635    1311867241.398114    1311867241.4121
1984 1311867241.442620    1311867241.430059    1311867241.4421
1985 1311867241.474896    1311867241.465201    1311867241.4754
1986 1311867241.510751    1311867241.496979    1311867241.5121
1987 1311867241.542602    1311867241.533172    1311867241.5421
1988 1311867241.574823    1311867241.565696    1311867241.5754
1989 1311867241.610604    1311867241.600248    1311867241.6121
1990 1311867241.642627    1311867241.629120    1311867241.6421
1991 1311867241.674668    1311867241.664679    1311867241.6754
1992 1311867241.710757    1311867241.699926    1311867241.7121
1993 1311867241.742749    1311867241.729765    1311867241.7421
1994 1311867241.774620    1311867241.767664    1311867241.7754
1995 1311867241.810714    1311867241.797485    1311867241.8121
1996 1311867241.842840    1311867241.829655    1311867241.8421
1997 1311867241.874966    1311867241.866892    1311867241.8754
1998 1311867241.910597    1311867241.897969    1311867241.9121
1999 1311867241.942934    1311867241.929262    1311867241.9421
2000 1311867241.974655    1311867241.965404    1311867241.9754
2001 1311867242.010806    1311867241.997403    1311867242.0121
2002 1311867242.042670    1311867242.029634    1311867242.0421
2003 1311867242.074787    1311867242.067006    1311867242.0754
2004 1311867242.110732    1311867242.097251    1311867242.1121
2005 1311867242.142880    1311867242.130804    1311867242.1421
2006 1311867242.174884    1311867242.167018    1311867242.1754
2007 1311867242.210643    1311867242.198241    1311867242.2120
2008 1311867242.242719    1311867242.233437    1311867242.2421
2009 1311867242.275028    1311867242.269660    1311867242.2755
2010 1311867242.310756    1311867242.298243    1311867242.3121
2011 1311867242.342625    1311867242.329349    1311867242.3421
2012 1311867242.374628    1311867242.365946    1311867242.3754
2013 1311867242.410601    1311867242.397480    1311867242.4121
2014 1311867242.442670    1311867242.432277    1311867242.4422
2015 1311867242.474794    1311867242.464899    1311867242.4754
2016 1311867242.510745    1311867242.497561    1311867242.5121
2017 1311867242.542677    1311867242.529257    1311867242.5421
2018 1311867242.574755    1311867242.565094    1311867242.5755
2019 1311867242.610840    1311867242.598503    1311867242.6121
2020 1311867242.642862    1311867242.630559    1311867242.6421
2021 1311867242.674755    1311867242.669274    1311867242.6755
2022 1311867242.710770    1311867242.698104    1311867242.7121
2023 1311867242.742836    1311867242.737283    1311867242.7421
2024 1311867242.774742    1311867242.765690    1311867242.7754
2025 1311867242.810922    1311867242.799409    1311867242.8121
2026 1311867242.842725    1311867242.835554    1311867242.8422
2027 1311867242.874716    1311867242.866672    1311867242.8754
2028 1311867242.910777    1311867242.898093    1311867242.9121
2029 1311867242.942636    1311867242.933550    1311867242.9421
2030 1311867242.974656    1311867242.965000    1311867242.9755
2031 1311867243.010665    1311867242.997082    1311867243.0121
2032 1311867243.042682    1311867243.033253    1311867243.0421
2033 1311867243.074944    1311867243.064869    1311867243.0755
2034 1311867243.110760    1311867243.097216    1311867243.1121
2035 1311867243.142942    1311867243.135710    1311867243.1422
2036 1311867243.174792    1311867243.165596    1311867243.1755
2037 1311867243.210671    1311867243.197717    1311867243.2122
2038 1311867243.242923    1311867243.235886    1311867243.2422
2039 1311867243.274872    1311867243.264924    1311867243.2756
2040 1311867243.310909    1311867243.297022    1311867243.3121
2041 1311867243.342681    1311867243.332754    1311867243.3422
2042 1311867243.375787    1311867243.368156    1311867243.3755
2043 1311867243.412082    1311867243.402182    1311867243.4122
2044 1311867243.474884    1311867243.466551    1311867243.4755
2045 1311867243.510986    1311867243.498214    1311867243.5122
2046 1311867243.543026    1311867243.533978    1311867243.5422
2047 1311867243.574697    1311867243.566972    1311867243.5755
2048 1311867243.610776    1311867243.597834    1311867243.6121
2049 1311867243.642685    1311867243.633372    1311867243.6421
2050 1311867243.674867    1311867243.666153    1311867243.6755
2051 1311867243.710902    1311867243.698185    1311867243.7122
2052 1311867243.742761    1311867243.734471    1311867243.7422
2053 1311867243.774837    1311867243.766630    1311867243.7755
2054 1311867243.810755    1311867243.797977    1311867243.8122
2055 1311867243.842825    1311867243.833024    1311867243.8422
2056 1311867243.874795    1311867243.864769    1311867243.8755
2057 1311867243.911010    1311867243.896874    1311867243.9122
2058 1311867243.942765    1311867243.932996    1311867243.9422
2059 1311867243.974939    1311867243.966059    1311867243.9755
2060 1311867244.010938    1311867244.001674    1311867244.0123
2061 1311867244.042874    1311867244.034138    1311867244.0422
2062 1311867244.074729    1311867244.065579    1311867244.0755
2063 1311867244.110737    1311867244.101093    1311867244.1121
2064 1311867244.142752    1311867244.135309    1311867244.1422
2065 1311867244.174960    1311867244.164842    1311867244.1755
2066 1311867244.210998    1311867244.202474    1311867244.2121
2067 1311867244.242837    1311867244.233028    1311867244.2422
2068 1311867244.274849    1311867244.264902    1311867244.2756
2069 1311867244.311019    1311867244.301031    1311867244.3122
2070 1311867244.342945    1311867244.335519    1311867244.3422
2071 1311867244.374807    1311867244.364908    1311867244.3756
2072 1311867244.410917    1311867244.400876    1311867244.4122
2073 1311867244.442939    1311867244.432994    1311867244.4422
2074 1311867244.474845    1311867244.465451    1311867244.4755
2075 1311867244.510909    1311867244.505249    1311867244.5122
2076 1311867244.543087    1311867244.533099    1311867244.5422
2077 1311867244.574880    1311867244.566940    1311867244.5756
2078 1311867244.610794    1311867244.602703    1311867244.6124
2079 1311867244.642828    1311867244.632802    1311867244.6422
2080 1311867244.674838    1311867244.667245    1311867244.6755
2081 1311867244.710970    1311867244.701260    1311867244.7122
2082 1311867244.742796    1311867244.734632    1311867244.7423
2083 1311867244.774974    1311867244.765000    1311867244.7756
2084 1311867244.810910    1311867244.801532    1311867244.8122
2085 1311867244.842820    1311867244.833191    1311867244.8422
2086 1311867244.874902    1311867244.865157    1311867244.8756
2087 1311867244.910805    1311867244.901355    1311867244.9122
2088 1311867244.942839    1311867244.932874    1311867244.9422
2089 1311867244.974988    1311867244.965251    1311867244.9756
2090 1311867245.010872    1311867245.002272    1311867245.0122
2091 1311867245.042993    1311867245.034998    1311867245.0423
2092 1311867245.074920    1311867245.066473    1311867245.0755
2093 1311867245.111116    1311867245.104164    1311867245.1122
2094 1311867245.142920    1311867245.133805    1311867245.1433
2095 1311867245.174913    1311867245.174925    1311867245.1756
2096 1311867245.210898    1311867245.201638    1311867245.2122
2097 1311867245.242901    1311867245.234384    1311867245.2422
2098 1311867245.275567    1311867245.269269    1311867245.2756
2099 1311867245.312009    1311867245.302958    1311867245.3122
2100 1311867245.374937    1311867245.372930    1311867245.3756
2101 1311867245.412235    1311867245.404540    1311867245.4123
2102 1311867245.475145    1311867245.472801    1311867245.4756
2103 1311867245.510882    1311867245.500876    1311867245.5122
2104 1311867245.542961    1311867245.534361    1311867245.5423
2105 1311867245.574941    1311867245.570021    1311867245.5756
2106 1311867245.610913    1311867245.600959    1311867245.6122
2107 1311867245.642819    1311867245.633731    1311867245.6423
2108 1311867245.675175    1311867245.670091    1311867245.6755
2109 1311867245.710917    1311867245.702934    1311867245.7123
2110 1311867245.742982    1311867245.734221    1311867245.7422
2111 1311867245.775252    1311867245.772283    1311867245.7756
2112 1311867245.811035    1311867245.802066    1311867245.8123
2113 1311867245.842823    1311867245.833304    1311867245.8422
2114 1311867245.875777    1311867245.871926    1311867245.8756
2115 1311867245.911075    1311867245.900988    1311867245.9122
2116 1311867245.942887    1311867245.933643    1311867245.9423
2117 1311867245.975135    1311867245.971155    1311867245.9756
2118 1311867246.011242    1311867246.001374    1311867246.0123
2119 1311867246.042923    1311867246.033146    1311867246.0423
2120 1311867246.075233    1311867246.069018    1311867246.0756
2121 1311867246.110925    1311867246.101828    1311867246.1123
2122 1311867246.143089    1311867246.135545    1311867246.1422
2123 1311867246.174981    1311867246.169198    1311867246.1757
2124 1311867246.210964    1311867246.205140    1311867246.2123
2125 1311867246.242940    1311867246.234735    1311867246.2422
2126 1311867246.275065    1311867246.270863    1311867246.2755
2127 1311867246.310872    1311867246.303325    1311867246.3122
2128 1311867246.342932    1311867246.334051    1311867246.3423
2129 1311867246.375297    1311867246.373419    1311867246.3757
2130 1311867246.410931    1311867246.401213    1311867246.4123
2131 1311867246.443077    1311867246.437207    1311867246.4423
2132 1311867246.475133    1311867246.471314    1311867246.4756
2133 1311867246.510968    1311867246.502035    1311867246.5123
2134 1311867246.543113    1311867246.537040    1311867246.5423
2135 1311867246.575204    1311867246.571977    1311867246.5757
2136 1311867246.611125    1311867246.603266    1311867246.6123
2137 1311867246.643187    1311867246.638693    1311867246.6422
2138 1311867246.675169    1311867246.669333    1311867246.6756
2139 1311867246.711056    1311867246.704390    1311867246.7123
2140 1311867246.743305    1311867246.737272    1311867246.7422
2141 1311867246.774986    1311867246.769448    1311867246.7756
2142 1311867246.811193    1311867246.803849    1311867246.8123
2143 1311867246.843092    1311867246.838322    1311867246.8423
2144 1311867246.875078    1311867246.871268    1311867246.8756
2145 1311867246.911155    1311867246.904146    1311867246.9123
2146 1311867246.943061    1311867246.937355    1311867246.9468
2147 1311867246.975124    1311867246.972553    1311867246.9757
2148 1311867247.010909    1311867247.002134    1311867247.0123
2149 1311867247.044073    1311867247.041778    1311867247.0456
2150 1311867247.111215    1311867247.101177    1311867247.1123
2151 1311867247.143044    1311867247.137342    1311867247.1423
2152 1311867247.175163    1311867247.169484    1311867247.1756
2153 1311867247.211319    1311867247.202060    1311867247.2123
2154 1311867247.243728    1311867247.239668    1311867247.2424
2155 1311867247.277719    1311867247.272079    1311867247.2790
2156 1311867247.310969    1311867247.301275    1311867247.3123
2157 1311867247.343205    1311867247.337565    1311867247.3424
2158 1311867247.375307    1311867247.369517    1311867247.3757
2159 1311867247.411675    1311867247.405433    1311867247.4123
2160 1311867247.444093    1311867247.438549    1311867247.4456
2161 1311867247.511045    1311867247.501403    1311867247.5123
2162 1311867247.543085    1311867247.539732    1311867247.5424
2163 1311867247.575121    1311867247.569156    1311867247.5756
2164 1311867247.611460    1311867247.602480    1311867247.6123
2165 1311867247.643111    1311867247.638073    1311867247.6423
2166 1311867247.675076    1311867247.670014    1311867247.6757
2167 1311867247.711237    1311867247.706162    1311867247.7123
2168 1311867247.743122    1311867247.738313    1311867247.7423
2169 1311867247.775041    1311867247.773083    1311867247.7757
2170 1311867247.811163    1311867247.805402    1311867247.8123
2171 1311867247.843889    1311867247.837557    1311867247.8424
2172 1311867247.875244    1311867247.869021    1311867247.8757
2173 1311867247.911329    1311867247.907491    1311867247.9123
2174 1311867247.943062    1311867247.937547    1311867247.9423
2175 1311867247.976983    1311867247.970753    1311867247.9756
2176 1311867248.010991    1311867248.005384    1311867248.0123
2177 1311867248.043197    1311867248.037825    1311867248.0423
2178 1311867248.075142    1311867248.069890    1311867248.0757
2179 1311867248.112183    1311867248.108154    1311867248.1123
2180 1311867248.175750    1311867248.169866    1311867248.1757
2181 1311867248.211186    1311867248.206824    1311867248.2123
2182 1311867248.243143    1311867248.238348    1311867248.2423
2183 1311867248.275529    1311867248.270402    1311867248.2757
2184 1311867248.311223    1311867248.308733    1311867248.3124
2185 1311867248.343459    1311867248.340448    1311867248.3424
2186 1311867248.375222    1311867248.369871    1311867248.3758
2187 1311867248.411556    1311867248.409835    1311867248.4124
2188 1311867248.443137    1311867248.438581    1311867248.4424
2189 1311867248.475923    1311867248.470199    1311867248.4757
2190 1311867248.511151    1311867248.508337    1311867248.5124
2191 1311867248.543189    1311867248.537785    1311867248.5424
2192 1311867248.575187    1311867248.572499    1311867248.5757
2193 1311867248.611439    1311867248.607009    1311867248.6124
2194 1311867248.643245    1311867248.638469    1311867248.6424
2195 1311867248.675309    1311867248.670252    1311867248.6757
2196 1311867248.711283    1311867248.706536    1311867248.7124
2197 1311867248.743299    1311867248.743305    1311867248.7424
2198 1311867248.776222    1311867248.769433    1311867248.7757
2199 1311867248.811190    1311867248.805206    1311867248.8124
2200 1311867248.843319    1311867248.838326    1311867248.8423
2201 1311867248.875531    1311867248.875524    1311867248.8757
2202 1311867248.911170    1311867248.909044    1311867248.9124
2203 1311867248.943097    1311867248.940181    1311867248.9425
2204 1311867248.976589    1311867248.976607    1311867248.9757
2205 1311867249.011260    1311867249.005328    1311867249.0124
2206 1311867249.043231    1311867249.037121    1311867249.0424
2207 1311867249.079906    1311867249.079925    1311867249.0791
2208 1311867249.112055    1311867249.106357    1311867249.1124
2209 1311867249.143598    1311867249.140147    1311867249.1424
2210 1311867249.178513    1311867249.174028    1311867249.1791
2211 1311867249.211358    1311867249.207514    1311867249.2124
2212 1311867249.243278    1311867249.239832    1311867249.2425
2213 1311867249.277340    1311867249.277356    1311867249.2758
2214 1311867249.311292    1311867249.306356    1311867249.3124
2215 1311867249.343725    1311867249.341224    1311867249.3424
2216 1311867249.376845    1311867249.376858    1311867249.3758
2217 1311867249.411217    1311867249.405473    1311867249.4124
2218 1311867249.443221    1311867249.438211    1311867249.4425
2219 1311867249.476410    1311867249.476444    1311867249.4758
2220 1311867249.511134    1311867249.505517    1311867249.5124
2221 1311867249.543230    1311867249.537314    1311867249.5424
2222 1311867249.575910    1311867249.575982    1311867249.5758
2223 1311867249.611223    1311867249.608851    1311867249.6124
2224 1311867249.643378    1311867249.638062    1311867249.6424
2225 1311867249.675103    1311867249.673702    1311867249.6758
2226 1311867249.711139    1311867249.707998    1311867249.7124
2227 1311867249.743247    1311867249.740043    1311867249.7424
2228 1311867249.775158    1311867249.773386    1311867249.7758
2229 1311867249.811149    1311867249.808523    1311867249.8124
2230 1311867249.843325    1311867249.837680    1311867249.8424
2231 1311867249.878395    1311867249.878409    1311867249.8791
2232 1311867249.911240    1311867249.907597    1311867249.9124
2233 1311867249.943277    1311867249.939728    1311867249.9425
2234 1311867249.975170    1311867249.974895    1311867249.9758
2235 1311867250.011711    1311867250.005565    1311867250.0124
2236 1311867250.043427    1311867250.037222    1311867250.0425
2237 1311867250.076673    1311867250.076719    1311867250.0757
2238 1311867250.111610    1311867250.106894    1311867250.1124
2239 1311867250.143222    1311867250.141178    1311867250.1424
2240 1311867250.175891    1311867250.175898    1311867250.1759
2241 1311867250.213337    1311867250.205522    1311867250.2125
2242 1311867250.245669    1311867250.245713    1311867250.2458
2243 1311867250.311441    1311867250.305683    1311867250.3125
2244 1311867250.343197    1311867250.341283    1311867250.3425
2245 1311867250.378064    1311867250.377626    1311867250.3792
2246 1311867250.411649    1311867250.405413    1311867250.4126
2247 1311867250.444170    1311867250.444178    1311867250.4426
2248 1311867250.479325    1311867250.476408    1311867250.4792
2249 1311867250.511322    1311867250.506725    1311867250.5124
2250 1311867250.544330    1311867250.544340    1311867250.5458
2251 1311867250.579349    1311867250.573296    1311867250.5791
2252 1311867250.611488    1311867250.605223    1311867250.6125
2253 1311867250.643376    1311867250.642715    1311867250.6424
2254 1311867250.679554    1311867250.673238    1311867250.6791
2255 1311867250.711292    1311867250.707638    1311867250.7125
2256 1311867250.744545    1311867250.744589    1311867250.7458
2257 1311867250.779283    1311867250.777367    1311867250.7792
2258 1311867250.814558    1311867250.806271    1311867250.8158
2259 1311867250.879276    1311867250.873642    1311867250.8792
2260 1311867250.911636    1311867250.905565    1311867250.9125
2261 1311867250.943372    1311867250.941647    1311867250.9425
2262 1311867250.979305    1311867250.976372    1311867250.9791
2263 1311867251.011246    1311867251.005419    1311867251.0125
2264 1311867251.043774    1311867251.043791    1311867251.0425
2265 1311867251.079316    1311867251.073693    1311867251.0792
2266 1311867251.111584    1311867251.105746    1311867251.1125
2267 1311867251.143281    1311867251.141746    1311867251.1425
2268 1311867251.179425    1311867251.173562    1311867251.1792
2269 1311867251.211383    1311867251.205968    1311867251.2125
2270 1311867251.247232    1311867251.246582    1311867251.2458
2271 1311867251.279370    1311867251.275047    1311867251.2792
2272 1311867251.313387    1311867251.310926    1311867251.3125
2273 1311867251.380182    1311867251.376153    1311867251.3791
2274 1311867251.443379    1311867251.443396    1311867251.4425
2275 1311867251.479338    1311867251.476359    1311867251.4792
2276 1311867251.513641    1311867251.517510    1311867251.5126
2277 1311867251.579534    1311867251.573838    1311867251.5792
2278 1311867251.611953    1311867251.611968    1311867251.6125
2279 1311867251.643296    1311867251.641726    1311867251.6426
2280 1311867251.679728    1311867251.675240    1311867251.6792
2281 1311867251.712294    1311867251.712338    1311867251.7125
2282 1311867251.779744    1311867251.773506    1311867251.7792
2283 1311867251.811253    1311867251.809288    1311867251.8132
2284 1311867251.843328    1311867251.841161    1311867251.8425
2285 1311867251.880542    1311867251.873150    1311867251.8792
2286 1311867251.943218    1311867251.941809    1311867251.9426
2287 1311867251.980011    1311867251.974636    1311867251.9792
2288 1311867252.011886    1311867252.011904    1311867252.0125
2289 1311867252.044103    1311867252.041228    1311867252.0426
2290 1311867252.079454    1311867252.073278    1311867252.0791
2291 1311867252.112225    1311867252.112246    1311867252.1125
2292 1311867252.179436    1311867252.173384    1311867252.1792
2293 1311867252.211346    1311867252.210777    1311867252.2125
2294 1311867252.243281    1311867252.241230    1311867252.2425
2295 1311867252.279411    1311867252.273848    1311867252.2792
2296 1311867252.311267    1311867252.311029    1311867252.3125
