freiburg3_long_office_household
image      depth      pose
1070 1341848017.318695    1341848017.318710    1341848017.3198
1071 1341848017.354737    1341848017.354762    1341848017.3498
1072 1341848017.386825    1341848017.387567    1341848017.3898
1073 1341848017.418824    1341848017.418853    1341848017.4198
1074 1341848017.454792    1341848017.454807    1341848017.4499
1075 1341848017.486699    1341848017.486724    1341848017.4898
1076 1341848017.522694    1341848017.522742    1341848017.5198
1077 1341848017.554797    1341848017.554807    1341848017.5498
1078 1341848017.587838    1341848017.587857    1341848017.5901
1079 1341848017.622714    1341848017.622730    1341848017.6199
1080 1341848017.654814    1341848017.654844    1341848017.6498
1081 1341848017.686820    1341848017.686847    1341848017.6899
1082 1341848017.722837    1341848017.722849    1341848017.7207
1083 1341848017.754780    1341848017.754796    1341848017.7507
1084 1341848017.790699    1341848017.790714    1341848017.7907
1085 1341848017.822756    1341848017.823281    1341848017.8198
1086 1341848017.854726    1341848017.854745    1341848017.8498
1087 1341848017.890737    1341848017.890747    1341848017.8898
1088 1341848017.922823    1341848017.922849    1341848017.9198
1089 1341848017.958643    1341848017.958669    1341848017.9598
1090 1341848017.990683    1341848017.990698    1341848017.9899
1091 1341848018.022671    1341848018.022686    1341848018.0198
1092 1341848018.058766    1341848018.058780    1341848018.0600
1093 1341848018.090894    1341848018.091600    1341848018.0897
1094 1341848018.122747    1341848018.122774    1341848018.1197
1095 1341848018.159145    1341848018.159160    1341848018.1625
1096 1341848018.190824    1341848018.190833    1341848018.1898
1097 1341848018.226660    1341848018.226676    1341848018.2298
1098 1341848018.258766    1341848018.258776    1341848018.2636
1099 1341848018.290747    1341848018.290763    1341848018.2898
1100 1341848018.333905    1341848018.333920    1341848018.3298
1101 1341848018.367205    1341848018.367246    1341848018.3744
1102 1341848018.433770    1341848018.433789    1341848018.4298
1103 1341848018.465663    1341848018.465797    1341848018.4698
1104 1341848018.501822    1341848018.501833    1341848018.4998
1105 1341848018.534507    1341848018.534528    1341848018.5298
1106 1341848018.565849    1341848018.565868    1341848018.5698
1107 1341848018.601739    1341848018.601762    1341848018.6002
1108 1341848018.633687    1341848018.633745    1341848018.6298
1109 1341848018.669811    1341848018.669908    1341848018.6697
1110 1341848018.701756    1341848018.701811    1341848018.6998
1111 1341848018.733853    1341848018.733907    1341848018.7298
1112 1341848018.769715    1341848018.769731    1341848018.7705
1113 1341848018.802234    1341848018.802331    1341848018.7998
1114 1341848018.833759    1341848018.833794    1341848018.8298
1115 1341848018.869787    1341848018.869812    1341848018.8699
1116 1341848018.901964    1341848018.902019    1341848018.8998
1117 1341848018.933795    1341848018.933805    1341848018.9298
1118 1341848018.969688    1341848018.969703    1341848018.9699
1119 1341848019.002336    1341848019.002352    1341848018.9998
1120 1341848019.069833    1341848019.069892    1341848019.0698
1121 1341848019.130792    1341848019.130828    1341848019.1298
1122 1341848019.162652    1341848019.162677    1341848019.1598
1123 1341848019.198644    1341848019.198662    1341848019.1998
1124 1341848019.231114    1341848019.231515    1341848019.2299
1125 1341848019.262728    1341848019.262747    1341848019.2598
1126 1341848019.298715    1341848019.298728    1341848019.3023
1127 1341848019.330680    1341848019.330801    1341848019.3348
1128 1341848019.362697    1341848019.362719    1341848019.3607
1129 1341848019.398715    1341848019.398731    1341848019.3998
1130 1341848019.431028    1341848019.431071    1341848019.4300
1131 1341848019.467021    1341848019.467528    1341848019.4698
1132 1341848019.498756    1341848019.498786    1341848019.5008
1133 1341848019.530821    1341848019.530845    1341848019.5297
1134 1341848019.567087    1341848019.567145    1341848019.5698
1135 1341848019.598737    1341848019.598763    1341848019.5998
1136 1341848019.630654    1341848019.630664    1341848019.6297
1137 1341848019.666875    1341848019.666895    1341848019.6707
1138 1341848019.698668    1341848019.698714    1341848019.6998
1139 1341848019.734756    1341848019.734778    1341848019.7298
1140 1341848019.766703    1341848019.767180    1341848019.7700
1141 1341848019.798719    1341848019.798730    1341848019.7999
1142 1341848019.834660    1341848019.835148    1341848019.8298
1143 1341848019.866778    1341848019.835148    1341848019.8699
1144 1341848019.898833    1341848019.898856    1341848019.8998
1145 1341848019.934782    1341848019.935323    1341848019.9298
1146 1341848019.966705    1341848019.966718    1341848019.9698
1147 1341848020.002811    1341848020.002827    1341848020.0027
1148 1341848020.034693    1341848020.034751    1341848020.0298
1149 1341848020.066696    1341848020.066711    1341848020.0698
1150 1341848020.102776    1341848020.102828    1341848020.1026
1151 1341848020.134758    1341848020.134797    1341848020.1297
1152 1341848020.170835    1341848020.170870    1341848020.1699
1153 1341848020.202706    1341848020.202731    1341848020.1998
1154 1341848020.234873    1341848020.234962    1341848020.2398
1155 1341848020.271152    1341848020.271164    1341848020.2745
1156 1341848020.302754    1341848020.302781    1341848020.2998
1157 1341848020.334861    1341848020.334915    1341848020.3301
1158 1341848020.370812    1341848020.370828    1341848020.3698
1159 1341848020.402809    1341848020.370828    1341848020.3998
1160 1341848020.438816    1341848020.438829    1341848020.4400
1161 1341848020.471200    1341848020.471215    1341848020.4697
1162 1341848020.502691    1341848020.502708    1341848020.4997
1163 1341848020.538748    1341848020.538775    1341848020.5397
1164 1341848020.570790    1341848020.570808    1341848020.5699
1165 1341848020.602764    1341848020.602784    1341848020.5998
1166 1341848020.638929    1341848020.638951    1341848020.6398
1167 1341848020.670809    1341848020.670825    1341848020.6699
1168 1341848020.706669    1341848020.706711    1341848020.7098
1169 1341848020.738994    1341848020.739029    1341848020.7398
1170 1341848020.770817    1341848020.770832    1341848020.7697
1171 1341848020.807216    1341848020.807293    1341848020.8097
1172 1341848020.839066    1341848020.839106    1341848020.8398
1173 1341848020.870955    1341848020.870982    1341848020.8702
1174 1341848020.906582    1341848020.906626    1341848020.9097
1175 1341848020.938790    1341848020.938813    1341848020.9399
1176 1341848020.974874    1341848020.974888    1341848020.9798
1177 1341848021.006632    1341848021.006653    1341848021.0097
1178 1341848021.039636    1341848021.039683    1341848021.0398
1179 1341848021.074762    1341848021.074778    1341848021.0714
1180 1341848021.106691    1341848021.106711    1341848021.1097
1181 1341848021.142795    1341848021.142912    1341848021.1398
1182 1341848021.175038    1341848021.175064    1341848021.1798
1183 1341848021.206698    1341848021.206716    1341848021.2098
1184 1341848021.242671    1341848021.242711    1341848021.2403
1185 1341848021.274899    1341848021.274910    1341848021.2699
1186 1341848021.307283    1341848021.307304    1341848021.3103
1187 1341848021.343359    1341848021.347770    1341848021.3399
1188 1341848021.384830    1341848021.385282    1341848021.3898
1189 1341848021.455728    1341848021.456491    1341848021.4598
1190 1341848021.487906    1341848021.488948    1341848021.4898
1191 1341848021.550755    1341848021.551117    1341848021.5497
1192 1341848021.617752    1341848021.618003    1341848021.6198
1193 1341848021.678764    1341848021.678782    1341848021.6799
1194 1341848021.710743    1341848021.710760    1341848021.7101
1195 1341848021.742811    1341848021.742825    1341848021.7398
1196 1341848021.778676    1341848021.779227    1341848021.7798
1197 1341848021.810867    1341848021.810903    1341848021.8099
1198 1341848021.844563    1341848021.844607    1341848021.8398
1199 1341848021.878887    1341848021.878906    1341848021.8798
1200 1341848021.910628    1341848021.910642    1341848021.9121
1201 1341848021.946714    1341848021.946736    1341848021.9499
1202 1341848021.978747    1341848021.978772    1341848021.9799
1203 1341848022.010782    1341848022.010803    1341848022.0119
1204 1341848022.046709    1341848022.046726    1341848022.0534
1205 1341848022.078665    1341848022.079245    1341848022.0805
1206 1341848022.110954    1341848022.111657    1341848022.1098
1207 1341848022.146749    1341848022.146788    1341848022.1497
1208 1341848022.178988    1341848022.179046    1341848022.1806
1209 1341848022.214773    1341848022.214790    1341848022.2098
1210 1341848022.246774    1341848022.247466    1341848022.2497
1211 1341848022.278764    1341848022.279313    1341848022.2800
1212 1341848022.314757    1341848022.314776    1341848022.3197
1213 1341848022.354110    1341848022.354136    1341848022.3539
1214 1341848022.387191    1341848022.388540    1341848022.3897
1215 1341848022.454164    1341848022.454189    1341848022.4498
1216 1341848022.485638    1341848022.485655    1341848022.4899
1217 1341848022.521730    1341848022.522527    1341848022.5200
1218 1341848022.554231    1341848022.554515    1341848022.5497
1219 1341848022.586067    1341848022.586079    1341848022.5808
1220 1341848022.621801    1341848022.621834    1341848022.6198
1221 1341848022.654208    1341848022.654220    1341848022.6497
1222 1341848022.690287    1341848022.690339    1341848022.6910
1223 1341848022.721700    1341848022.722043    1341848022.7198
1224 1341848022.753725    1341848022.783028    1341848022.7498
1225 1341848022.814772    1341848022.814851    1341848022.8097
1226 1341848022.850799    1341848022.851481    1341848022.8498
1227 1341848022.882710    1341848022.882730    1341848022.8798
1228 1341848022.918835    1341848022.918869    1341848022.9198
1229 1341848022.950815    1341848022.950861    1341848022.9499
1230 1341848022.982728    1341848022.982744    1341848022.9798
1231 1341848023.018822    1341848023.018832    1341848023.0214
1232 1341848023.050766    1341848023.050781    1341848023.0498
1233 1341848023.082738    1341848023.082824    1341848023.0798
1234 1341848023.118789    1341848023.118804    1341848023.1198
1235 1341848023.150992    1341848023.151020    1341848023.1497
1236 1341848023.186687    1341848023.186714    1341848023.1902
1237 1341848023.218702    1341848023.218801    1341848023.2198
1238 1341848023.250764    1341848023.218801    1341848023.2498
1239 1341848023.286758    1341848023.286974    1341848023.2897
1240 1341848023.318763    1341848023.318791    1341848023.3197
1241 1341848023.354762    1341848023.354851    1341848023.3598
1242 1341848023.386908    1341848023.387380    1341848023.3898
1243 1341848023.418717    1341848023.418747    1341848023.4197
1244 1341848023.454710    1341848023.454727    1341848023.4499
1245 1341848023.487092    1341848023.487102    1341848023.4898
1246 1341848023.518675    1341848023.518691    1341848023.5198
1247 1341848023.555068    1341848023.555084    1341848023.5597
1248 1341848023.586796    1341848023.586829    1341848023.5897
1249 1341848023.622845    1341848023.622864    1341848023.6215
1250 1341848023.654718    1341848023.622864    1341848023.6498
1251 1341848023.687172    1341848023.687231    1341848023.6898
1252 1341848023.722693    1341848023.722722    1341848023.7197
1253 1341848023.754690    1341848023.754708    1341848023.7498
1254 1341848023.786854    1341848023.786872    1341848023.7898
1255 1341848023.822788    1341848023.822813    1341848023.8202
1256 1341848023.854825    1341848023.854837    1341848023.8598
1257 1341848023.890666    1341848023.891258    1341848023.8898
1258 1341848023.922784    1341848023.922935    1341848023.9198
1259 1341848023.954826    1341848023.955360    1341848023.9498
1260 1341848023.990739    1341848023.990753    1341848023.9898
1261 1341848024.022671    1341848024.022689    1341848024.0198
1262 1341848024.054725    1341848024.054737    1341848024.0498
1263 1341848024.090828    1341848024.122894    1341848024.0970
1264 1341848024.122843    1341848024.122894    1341848024.1198
1265 1341848024.158762    1341848024.158798    1341848024.1598
1266 1341848024.190945    1341848024.190998    1341848024.1898
1267 1341848024.222838    1341848024.222850    1341848024.2198
1268 1341848024.258826    1341848024.258842    1341848024.2598
1269 1341848024.290769    1341848024.290872    1341848024.2897
1270 1341848024.322705    1341848024.322718    1341848024.3198
1271 1341848024.358743    1341848024.358801    1341848024.3598
1272 1341848024.390878    1341848024.391387    1341848024.3897
1273 1341848024.426783    1341848024.427236    1341848024.4299
1274 1341848024.458795    1341848024.458805    1341848024.4497
1275 1341848024.491019    1341848024.491036    1341848024.4916
1276 1341848024.526783    1341848024.526824    1341848024.5197
1277 1341848024.558627    1341848024.558650    1341848024.5630
1278 1341848024.594736    1341848024.594752    1341848024.5899
1279 1341848024.626657    1341848024.626676    1341848024.6197
1280 1341848024.658717    1341848024.658732    1341848024.6598
1281 1341848024.694820    1341848024.694844    1341848024.6902
1282 1341848024.727054    1341848024.727084    1341848024.7298
1283 1341848024.758938    1341848024.758959    1341848024.7598
1284 1341848024.794701    1341848024.794722    1341848024.7898
1285 1341848024.826727    1341848024.826800    1341848024.8298
1286 1341848024.862797    1341848024.862820    1341848024.8625
1287 1341848024.894777    1341848024.894797    1341848024.8898
1288 1341848024.926754    1341848024.927028    1341848024.9299
1289 1341848024.962678    1341848024.962751    1341848024.9619
1290 1341848024.994729    1341848024.994762    1341848024.9898
1291 1341848025.026872    1341848025.026914    1341848025.0298
1292 1341848025.062647    1341848025.062709    1341848025.0597
1293 1341848025.094714    1341848025.062709    1341848025.0897
1294 1341848025.131056    1341848025.131097    1341848025.1298
1295 1341848025.163080    1341848025.167799    1341848025.1597
1296 1341848025.194910    1341848025.198408    1341848025.1998
1297 1341848025.230646    1341848025.230676    1341848025.2298
1298 1341848025.262679    1341848025.262716    1341848025.2599
1299 1341848025.294743    1341848025.294760    1341848025.2898
1300 1341848025.330653    1341848025.330673    1341848025.3298
1301 1341848025.363022    1341848025.363045    1341848025.3626
1302 1341848025.398825    1341848025.398864    1341848025.3998
1303 1341848025.430687    1341848025.430702    1341848025.4302
1304 1341848025.462832    1341848025.462851    1341848025.4597
1305 1341848025.498683    1341848025.498694    1341848025.5041
1306 1341848025.530800    1341848025.530813    1341848025.5313
1307 1341848025.566751    1341848025.566774    1341848025.5697
1308 1341848025.598738    1341848025.598755    1341848025.5997
1309 1341848025.630731    1341848025.630827    1341848025.6297
1310 1341848025.666677    1341848025.666699    1341848025.6697
1311 1341848025.698755    1341848025.698772    1341848025.6998
1312 1341848025.730719    1341848025.730736    1341848025.7297
1313 1341848025.766716    1341848025.766728    1341848025.7697
1314 1341848025.798909    1341848025.798965    1341848025.7997
1315 1341848025.834828    1341848025.834852    1341848025.8299
1316 1341848025.866679    1341848025.866702    1341848025.8699
1317 1341848025.898725    1341848025.898811    1341848025.8997
1318 1341848025.934824    1341848025.934850    1341848025.9397
1319 1341848025.967138    1341848025.967180    1341848025.9698
1320 1341848025.998679    1341848025.998763    1341848025.9999
1321 1341848026.034640    1341848026.034672    1341848026.0312
1322 1341848026.066857    1341848026.066885    1341848026.0698
1323 1341848026.102823    1341848026.102834    1341848026.0998
1324 1341848026.134670    1341848026.134679    1341848026.1298
1325 1341848026.166699    1341848026.167384    1341848026.1698
1326 1341848026.202754    1341848026.202788    1341848026.1998
1327 1341848026.234940    1341848026.234963    1341848026.2398
1328 1341848026.267001    1341848026.267027    1341848026.2702
1329 1341848026.302861    1341848026.302871    1341848026.3000
1330 1341848026.334824    1341848026.334861    1341848026.3398
1331 1341848026.371024    1341848026.371055    1341848026.3700
1332 1341848026.402725    1341848026.402746    1341848026.4009
1333 1341848026.434734    1341848026.434767    1341848026.4297
1334 1341848026.470839    1341848026.470906    1341848026.4697
1335 1341848026.502672    1341848026.502716    1341848026.4998
1336 1341848026.534739    1341848026.534781    1341848026.5297
1337 1341848026.570847    1341848026.570890    1341848026.5698
1338 1341848026.602721    1341848026.602778    1341848026.5997
1339 1341848026.641972    1341848026.642025    1341848026.6397
1340 1341848026.702795    1341848026.702812    1341848026.6997
1341 1341848026.738795    1341848026.738850    1341848026.7397
1342 1341848026.770813    1341848026.770822    1341848026.7697
1343 1341848026.806747    1341848026.806756    1341848026.8097
1344 1341848026.838668    1341848026.838685    1341848026.8402
1345 1341848026.878025    1341848026.878058    1341848026.8808
1346 1341848026.938881    1341848026.938914    1341848026.9397
1347 1341848026.970651    1341848026.970715    1341848026.9698
1348 1341848027.006815    1341848027.006847    1341848027.0098
1349 1341848027.038669    1341848027.038724    1341848027.0397
1350 1341848027.074785    1341848027.074808    1341848027.0699
1351 1341848027.106663    1341848027.106672    1341848027.1098
1352 1341848027.138671    1341848027.138707    1341848027.1397
1353 1341848027.174831    1341848027.174845    1341848027.1706
1354 1341848027.207212    1341848027.207228    1341848027.2097
1355 1341848027.238696    1341848027.238712    1341848027.2397
1356 1341848027.274701    1341848027.274713    1341848027.2706
1357 1341848027.306705    1341848027.306742    1341848027.3098
1358 1341848027.342775    1341848027.342833    1341848027.3398
1359 1341848027.374943    1341848027.374989    1341848027.3797
1360 1341848027.406837    1341848027.406863    1341848027.4098
1361 1341848027.442959    1341848027.442981    1341848027.4398
1362 1341848027.474800    1341848027.474828    1341848027.4797
1363 1341848027.506714    1341848027.506780    1341848027.5097
1364 1341848027.543310    1341848027.543335    1341848027.5397
1365 1341848027.574717    1341848027.575728    1341848027.5797
1366 1341848027.610716    1341848027.611142    1341848027.6097
1367 1341848027.642684    1341848027.643153    1341848027.6397
1368 1341848027.674731    1341848027.674775    1341848027.6797
1369 1341848027.711026    1341848027.711730    1341848027.7097
1370 1341848027.742789    1341848027.742804    1341848027.7397
1371 1341848027.778768    1341848027.778817    1341848027.7798
1372 1341848027.810746    1341848027.810851    1341848027.8098
1373 1341848027.842836    1341848027.842862    1341848027.8397
1374 1341848027.878669    1341848027.878682    1341848027.8798
1375 1341848027.911127    1341848027.911189    1341848027.9098
1376 1341848027.942732    1341848027.942760    1341848027.9397
1377 1341848027.978757    1341848027.978770    1341848027.9798
1378 1341848028.011034    1341848028.011132    1341848028.0098
1379 1341848028.046706    1341848028.046719    1341848028.0498
1380 1341848028.078967    1341848028.079918    1341848028.0825
1381 1341848028.110971    1341848028.112250    1341848028.1043
1382 1341848028.150637    1341848028.150704    1341848028.1498
1383 1341848028.186050    1341848028.187273    1341848028.1898
1384 1341848028.254235    1341848028.255491    1341848028.2499
1385 1341848028.314908    1341848028.315859    1341848028.3098
1386 1341848028.347962    1341848028.378974    1341848028.3497
1387 1341848028.414628    1341848028.415502    1341848028.4097
1388 1341848028.447632    1341848028.447654    1341848028.4498
1389 1341848028.482785    1341848028.483591    1341848028.4797
1390 1341848028.514701    1341848028.514716    1341848028.5098
1391 1341848028.546612    1341848028.546624    1341848028.5424
1392 1341848028.582747    1341848028.582765    1341848028.5817
1393 1341848028.614649    1341848028.614668    1341848028.6097
1394 1341848028.653766    1341848028.653785    1341848028.6498
1395 1341848028.721828    1341848028.721886    1341848028.7197
1396 1341848028.782861    1341848028.782881    1341848028.7797
1397 1341848028.814757    1341848028.814775    1341848028.8197
1398 1341848028.850773    1341848028.850785    1341848028.8519
1399 1341848028.882714    1341848028.882756    1341848028.8842
1400 1341848028.914838    1341848028.914857    1341848028.9097
1401 1341848028.950881    1341848028.951062    1341848028.9552
1402 1341848028.982690    1341848028.982706    1341848028.9798
1403 1341848029.018728    1341848029.018750    1341848029.0197
1404 1341848029.050751    1341848029.018750    1341848029.0506
1405 1341848029.082877    1341848029.082899    1341848029.0798
1406 1341848029.118800    1341848029.118814    1341848029.1198
1407 1341848029.150715    1341848029.151467    1341848029.1498
1408 1341848029.182676    1341848029.182687    1341848029.1798
1409 1341848029.218708    1341848029.218723    1341848029.2197
1410 1341848029.250626    1341848029.250646    1341848029.2498
1411 1341848029.286969    1341848029.286988    1341848029.2900
1412 1341848029.320225    1341848029.320239    1341848029.3198
1413 1341848029.386923    1341848029.386940    1341848029.3907
1414 1341848029.418757    1341848029.418775    1341848029.4197
1415 1341848029.450819    1341848029.450896    1341848029.4498
1416 1341848029.486788    1341848029.486809    1341848029.4903
1417 1341848029.518925    1341848029.519151    1341848029.5198
1418 1341848029.554721    1341848029.554734    1341848029.5500
1419 1341848029.586990    1341848029.587004    1341848029.5899
1420 1341848029.618715    1341848029.618729    1341848029.6227
1421 1341848029.655302    1341848029.655324    1341848029.6597
1422 1341848029.686830    1341848029.686905    1341848029.6898
1423 1341848029.718752    1341848029.718815    1341848029.7199
1424 1341848029.754791    1341848029.754809    1341848029.7497
1425 1341848029.786949    1341848029.787734    1341848029.7898
1426 1341848029.822778    1341848029.822795    1341848029.8197
1427 1341848029.854811    1341848029.854831    1341848029.8598
1428 1341848029.887992    1341848029.888015    1341848029.8897
1429 1341848029.922779    1341848029.923583    1341848029.9197
1430 1341848029.954640    1341848029.954654    1341848029.9497
1431 1341848029.990762    1341848029.990907    1341848029.9898
1432 1341848030.022873    1341848030.022894    1341848030.0199
1433 1341848030.054776    1341848030.054803    1341848030.0598
1434 1341848030.090782    1341848030.090796    1341848030.0898
1435 1341848030.122796    1341848030.122805    1341848030.1198
1436 1341848030.154918    1341848030.154932    1341848030.1597
1437 1341848030.190683    1341848030.190756    1341848030.1899
1438 1341848030.222713    1341848030.222780    1341848030.2197
1439 1341848030.258930    1341848030.258949    1341848030.2598
1440 1341848030.290864    1341848030.290914    1341848030.2898
1441 1341848030.322775    1341848030.323592    1341848030.3198
1442 1341848030.358886    1341848030.358972    1341848030.3598
1443 1341848030.390832    1341848030.390848    1341848030.3898
1444 1341848030.422795    1341848030.422812    1341848030.4198
1445 1341848030.458888    1341848030.458900    1341848030.4597
1446 1341848030.490846    1341848030.490939    1341848030.4899
1447 1341848030.526716    1341848030.526729    1341848030.5301
1448 1341848030.565795    1341848030.565858    1341848030.5697
1449 1341848030.626961    1341848030.627016    1341848030.6297
1450 1341848030.658903    1341848030.658937    1341848030.6597
1451 1341848030.690656    1341848030.690669    1341848030.6897
1452 1341848030.726765    1341848030.726776    1341848030.7297
1453 1341848030.758759    1341848030.758782    1341848030.7597
1454 1341848030.794692    1341848030.794790    1341848030.7940
1455 1341848030.827483    1341848030.827510    1341848030.8297
1456 1341848030.859838    1341848030.860076    1341848030.8598
1457 1341848030.894711    1341848030.894737    1341848030.8997
1458 1341848030.926741    1341848030.926760    1341848030.9298
1459 1341848030.958727    1341848030.958740    1341848030.9599
1460 1341848030.994735    1341848030.994752    1341848030.9939
1461 1341848031.026698    1341848031.026758    1341848031.0323
1462 1341848031.062783    1341848031.062796    1341848031.0597
1463 1341848031.094761    1341848031.094801    1341848031.0997
1464 1341848031.126776    1341848031.126837    1341848031.1324
1465 1341848031.162860    1341848031.162900    1341848031.1622
1466 1341848031.194685    1341848031.194721    1341848031.1897
1467 1341848031.230953    1341848031.231582    1341848031.2346
1468 1341848031.262715    1341848031.262738    1341848031.2598
1469 1341848031.294747    1341848031.294789    1341848031.2898
1470 1341848031.330754    1341848031.330775    1341848031.3297
1471 1341848031.363008    1341848031.363880    1341848031.3597
1472 1341848031.394753    1341848031.394778    1341848031.3897
1473 1341848031.430611    1341848031.430627    1341848031.4328
1474 1341848031.472150    1341848031.472171    1341848031.4698
1475 1341848031.538148    1341848031.562937    1341848031.5423
1476 1341848031.598730    1341848031.598770    1341848031.5998
1477 1341848031.630816    1341848031.630831    1341848031.6297
1478 1341848031.662784    1341848031.663486    1341848031.6598
1479 1341848031.698757    1341848031.698824    1341848031.6997
1480 1341848031.730668    1341848031.730691    1341848031.7297
1481 1341848031.766658    1341848031.766694    1341848031.7698
1482 1341848031.798743    1341848031.798754    1341848031.7998
1483 1341848031.830821    1341848031.831520    1341848031.8298
1484 1341848031.866735    1341848031.866772    1341848031.8697
1485 1341848031.898722    1341848031.898737    1341848031.8998
1486 1341848031.930844    1341848031.931492    1341848031.9297
1487 1341848031.966694    1341848031.966709    1341848031.9698
1488 1341848031.998742    1341848031.998759    1341848031.9997
1489 1341848032.034711    1341848032.034732    1341848032.0307
1490 1341848032.066718    1341848032.066736    1341848032.0697
1491 1341848032.098732    1341848032.098745    1341848032.1011
1492 1341848032.134739    1341848032.134784    1341848032.1397
1493 1341848032.166964    1341848032.166979    1341848032.1709
1494 1341848032.203043    1341848032.203097    1341848032.1999
1495 1341848032.234663    1341848032.234711    1341848032.2297
1496 1341848032.266730    1341848032.266756    1341848032.2697
1497 1341848032.302842    1341848032.302891    1341848032.2997
1498 1341848032.334617    1341848032.334681    1341848032.3300
1499 1341848032.366699    1341848032.367298    1341848032.3697
1500 1341848032.402980    1341848032.402996    1341848032.3998
1501 1341848032.434730    1341848032.434774    1341848032.4297
1502 1341848032.470791    1341848032.470848    1341848032.4697
1503 1341848032.502972    1341848032.502987    1341848032.4997
1504 1341848032.534733    1341848032.534750    1341848032.5397
1505 1341848032.570910    1341848032.570937    1341848032.5723
1506 1341848032.603044    1341848032.603067    1341848032.5997
1507 1341848032.634746    1341848032.634766    1341848032.6397
1508 1341848032.670780    1341848032.670791    1341848032.6697
1509 1341848032.702791    1341848032.702808    1341848032.6997
1510 1341848032.738725    1341848032.738747    1341848032.7397
1511 1341848032.770741    1341848032.770781    1341848032.7698
1512 1341848032.802941    1341848032.803038    1341848032.7997
1513 1341848032.838781    1341848032.838796    1341848032.8397
1514 1341848032.870732    1341848032.870753    1341848032.8697
1515 1341848032.902707    1341848032.902950    1341848032.8997
1516 1341848032.938845    1341848032.938895    1341848032.9397
1517 1341848032.970816    1341848032.970839    1341848032.9697
1518 1341848033.006687    1341848033.006708    1341848033.0106
1519 1341848033.039238    1341848033.039254    1341848033.0400
1520 1341848033.070841    1341848033.070860    1341848033.0697
1521 1341848033.106948    1341848033.106966    1341848033.1101
1522 1341848033.139110    1341848033.139123    1341848033.1399
1523 1341848033.170741    1341848033.170754    1341848033.1698
1524 1341848033.206854    1341848033.206871    1341848033.2117
1525 1341848033.238728    1341848033.239415    1341848033.2398
1526 1341848033.274940    1341848033.274956    1341848033.2698
1527 1341848033.306665    1341848033.306706    1341848033.3097
1528 1341848033.338836    1341848033.338847    1341848033.3397
1529 1341848033.374810    1341848033.374830    1341848033.3797
1530 1341848033.406805    1341848033.406820    1341848033.4097
1531 1341848033.443097    1341848033.443142    1341848033.4402
1532 1341848033.474671    1341848033.474682    1341848033.4698
1533 1341848033.506807    1341848033.506821    1341848033.5097
1534 1341848033.542876    1341848033.542898    1341848033.5398
1535 1341848033.574826    1341848033.575008    1341848033.5697
1536 1341848033.606870    1341848033.606896    1341848033.6098
1537 1341848033.642934    1341848033.642954    1341848033.6403
1538 1341848033.674924    1341848033.674937    1341848033.6797
1539 1341848033.710808    1341848033.710835    1341848033.7097
1540 1341848033.742797    1341848033.742812    1341848033.7397
1541 1341848033.774817    1341848033.774832    1341848033.7797
1542 1341848033.811114    1341848033.811932    1341848033.8098
1543 1341848033.842774    1341848033.842813    1341848033.8397
1544 1341848033.874878    1341848033.874896    1341848033.8797
1545 1341848033.911229    1341848033.911372    1341848033.9097
1546 1341848033.942752    1341848033.942768    1341848033.9396
1547 1341848033.978916    1341848033.978933    1341848033.9797
1548 1341848034.010755    1341848034.010820    1341848034.0097
1549 1341848034.042713    1341848034.042730    1341848034.0397
1550 1341848034.078802    1341848034.078815    1341848034.0797
1551 1341848034.110771    1341848034.110948    1341848034.1097
1552 1341848034.142710    1341848034.142724    1341848034.1397
1553 1341848034.178809    1341848034.178845    1341848034.1797
1554 1341848034.210696    1341848034.210706    1341848034.2097
1555 1341848034.246723    1341848034.246736    1341848034.2497
1556 1341848034.278739    1341848034.278759    1341848034.2797
1557 1341848034.318061    1341848034.318578    1341848034.3197
1558 1341848034.353785    1341848034.353802    1341848034.3497
1559 1341848034.386162    1341848034.386178    1341848034.3902
1560 1341848034.421769    1341848034.421782    1341848034.4197
1561 1341848034.453838    1341848034.454621    1341848034.4496
1562 1341848034.485678    1341848034.485690    1341848034.4909
1563 1341848034.521747    1341848034.521758    1341848034.5197
1564 1341848034.553684    1341848034.553808    1341848034.5496
1565 1341848034.585774    1341848034.585791    1341848034.5897
1566 1341848034.653784    1341848034.654020    1341848034.6497
1567 1341848034.715163    1341848034.715221    1341848034.7196
1568 1341848034.746742    1341848034.746757    1341848034.7507
1569 1341848034.782798    1341848034.782867    1341848034.7796
1570 1341848034.814737    1341848034.814783    1341848034.8197
1571 1341848034.846851    1341848034.846883    1341848034.8497
1572 1341848034.882707    1341848034.882748    1341848034.8797
1573 1341848034.914816    1341848034.914862    1341848034.9197
1574 1341848034.951491    1341848034.952538    1341848034.9497
1575 1341848034.983028    1341848034.983102    1341848034.9796
1576 1341848035.014942    1341848035.014963    1341848035.0197
1577 1341848035.050945    1341848035.051588    1341848035.0496
1578 1341848035.084295    1341848035.084843    1341848035.0797
1579 1341848035.118886    1341848035.119920    1341848035.1197
1580 1341848035.150978    1341848035.119920    1341848035.1525
1581 1341848035.183874    1341848035.219021    1341848035.1797
1582 1341848035.218946    1341848035.219021    1341848035.2197
1583 1341848035.251174    1341848035.219021    1341848035.2497
1584 1341848035.284261    1341848035.284280    1341848035.2797
1585 1341848035.319914    1341848035.320216    1341848035.3219
1586 1341848035.422709    1341848035.423486    1341848035.4197
