freiburg1_teddy
image      depth      pose
1072 1305032217.778308    1305032217.767112    1305032217.7759
1073 1305032217.810752    1305032217.802895    1305032217.8059
1074 1305032217.842519    1305032217.835001    1305032217.8459
1075 1305032217.878392    1305032217.867326    1305032217.8759
1076 1305032217.910504    1305032217.902780    1305032217.9059
1077 1305032217.942483    1305032217.934412    1305032217.9459
1078 1305032217.978398    1305032217.966002    1305032217.9759
1079 1305032218.010409    1305032218.002454    1305032218.0059
1080 1305032218.042478    1305032218.035168    1305032218.0459
1081 1305032218.078436    1305032218.070934    1305032218.0759
1082 1305032218.110471    1305032218.102880    1305032218.1059
1083 1305032218.142431    1305032218.135315    1305032218.1459
1084 1305032218.178513    1305032218.170556    1305032218.1759
1085 1305032218.210431    1305032218.198971    1305032218.2059
1086 1305032218.242520    1305032218.234250    1305032218.2459
1087 1305032218.278440    1305032218.271405    1305032218.2759
1088 1305032218.310449    1305032218.300065    1305032218.3059
1089 1305032218.342464    1305032218.335689    1305032218.3460
1090 1305032218.378872    1305032218.371685    1305032218.3759
1091 1305032218.410504    1305032218.400424    1305032218.4059
1092 1305032218.442406    1305032218.435513    1305032218.4459
1093 1305032218.478547    1305032218.469816    1305032218.4759
1094 1305032218.510330    1305032218.502391    1305032218.5059
1095 1305032218.542483    1305032218.534505    1305032218.5459
1096 1305032218.578999    1305032218.570229    1305032218.5759
1097 1305032218.610422    1305032218.602294    1305032218.6059
1098 1305032218.642438    1305032218.635473    1305032218.6459
1099 1305032218.678435    1305032218.671728    1305032218.6759
1100 1305032218.710921    1305032218.703056    1305032218.7159
1101 1305032218.742555    1305032218.734430    1305032218.7459
1102 1305032218.778405    1305032218.770657    1305032218.7759
1103 1305032218.810436    1305032218.802662    1305032218.8059
1104 1305032218.842439    1305032218.835015    1305032218.8459
1105 1305032218.878434    1305032218.871768    1305032218.8759
1106 1305032218.911133    1305032218.903138    1305032218.9159
1107 1305032218.942410    1305032218.935529    1305032218.9459
1108 1305032218.978382    1305032218.971987    1305032218.9761
1109 1305032219.010408    1305032219.003513    1305032219.0059
1110 1305032219.043456    1305032219.035419    1305032219.0459
1111 1305032219.078513    1305032219.071393    1305032219.0759
1112 1305032219.110323    1305032219.103116    1305032219.1058
1113 1305032219.142368    1305032219.135201    1305032219.1458
1114 1305032219.178801    1305032219.171569    1305032219.1758
1115 1305032219.210238    1305032219.203262    1305032219.2058
1116 1305032219.242363    1305032219.235178    1305032219.2458
1117 1305032219.278308    1305032219.270829    1305032219.2757
1118 1305032219.310357    1305032219.302407    1305032219.3057
1119 1305032219.342295    1305032219.338377    1305032219.3457
1120 1305032219.378342    1305032219.370429    1305032219.3757
1121 1305032219.410198    1305032219.402262    1305032219.4057
1122 1305032219.442144    1305032219.439304    1305032219.4457
1123 1305032219.478154    1305032219.471129    1305032219.4756
1124 1305032219.510229    1305032219.503138    1305032219.5056
1125 1305032219.542113    1305032219.539034    1305032219.5456
1126 1305032219.578114    1305032219.571131    1305032219.5756
1127 1305032219.610102    1305032219.603101    1305032219.6056
1128 1305032219.642551    1305032219.639065    1305032219.6456
1129 1305032219.678015    1305032219.670666    1305032219.6755
1130 1305032219.710138    1305032219.702802    1305032219.7055
1131 1305032219.741999    1305032219.738648    1305032219.7456
1132 1305032219.778021    1305032219.770871    1305032219.7755
1133 1305032219.809962    1305032219.802604    1305032219.8055
1134 1305032219.842237    1305032219.835004    1305032219.8454
1135 1305032219.878005    1305032219.867132    1305032219.8755
1136 1305032219.910172    1305032219.899403    1305032219.9054
1137 1305032219.941819    1305032219.936407    1305032219.9455
1138 1305032219.977852    1305032219.970178    1305032219.9754
1139 1305032220.009782    1305032219.998746    1305032220.0053
1140 1305032220.041842    1305032220.034477    1305032220.0454
1141 1305032220.077875    1305032220.068580    1305032220.0753
1142 1305032220.109992    1305032220.101729    1305032220.1053
1143 1305032220.141888    1305032220.136171    1305032220.1453
1144 1305032220.177768    1305032220.167100    1305032220.1753
1145 1305032220.209781    1305032220.201838    1305032220.2053
1146 1305032220.242708    1305032220.234864    1305032220.2452
1147 1305032220.277784    1305032220.270900    1305032220.2752
1148 1305032220.309825    1305032220.302675    1305032220.3052
1149 1305032220.341657    1305032220.338705    1305032220.3452
1150 1305032220.377717    1305032220.370983    1305032220.3752
1151 1305032220.409781    1305032220.402637    1305032220.4051
1152 1305032220.441627    1305032220.438279    1305032220.4451
1153 1305032220.477671    1305032220.470610    1305032220.4751
1154 1305032220.509642    1305032220.502529    1305032220.5051
1155 1305032220.541561    1305032220.538658    1305032220.5451
1156 1305032220.577583    1305032220.570742    1305032220.5751
1157 1305032220.609511    1305032220.606731    1305032220.6050
1158 1305032220.641500    1305032220.638658    1305032220.6450
1159 1305032220.677658    1305032220.670770    1305032220.6750
1160 1305032220.709566    1305032220.706789    1305032220.7050
1161 1305032220.741431    1305032220.738428    1305032220.7450
1162 1305032220.777513    1305032220.770520    1305032220.7750
1163 1305032220.809530    1305032220.806768    1305032220.8050
1164 1305032220.841419    1305032220.838228    1305032220.8449
1165 1305032220.877435    1305032220.870636    1305032220.8749
1166 1305032220.909410    1305032220.906425    1305032220.9049
1167 1305032220.941362    1305032220.938127    1305032220.9449
1168 1305032220.977417    1305032220.969676    1305032220.9748
1169 1305032221.009393    1305032221.005577    1305032221.0049
1170 1305032221.041393    1305032221.037788    1305032221.0448
1171 1305032221.077609    1305032221.069820    1305032221.0748
1172 1305032221.109239    1305032221.106596    1305032221.1048
1173 1305032221.141672    1305032221.137276    1305032221.1447
1174 1305032221.177441    1305032221.170362    1305032221.1747
1175 1305032221.209191    1305032221.206459    1305032221.2047
1176 1305032221.241213    1305032221.238513    1305032221.2447
1177 1305032221.277377    1305032221.267740    1305032221.2747
1178 1305032221.309217    1305032221.305193    1305032221.3047
1179 1305032221.341226    1305032221.336409    1305032221.3447
1180 1305032221.377292    1305032221.366507    1305032221.3746
1181 1305032221.409359    1305032221.404536    1305032221.4046
1182 1305032221.441142    1305032221.437891    1305032221.4446
1183 1305032221.477098    1305032221.470535    1305032221.4745
1184 1305032221.509051    1305032221.506143    1305032221.5046
1185 1305032221.541070    1305032221.538305    1305032221.5445
1186 1305032221.577234    1305032221.570604    1305032221.5745
1187 1305032221.609021    1305032221.606297    1305032221.6045
1188 1305032221.641007    1305032221.638438    1305032221.6445
1189 1305032221.677259    1305032221.670241    1305032221.6745
1190 1305032221.708958    1305032221.705328    1305032221.7044
1191 1305032221.740991    1305032221.737463    1305032221.7445
1192 1305032221.776969    1305032221.769590    1305032221.7744
1193 1305032221.808938    1305032221.805926    1305032221.8044
1194 1305032221.840977    1305032221.837260    1305032221.8444
1195 1305032221.876866    1305032221.873510    1305032221.8744
1196 1305032221.908984    1305032221.905786    1305032221.9044
1197 1305032221.940777    1305032221.938088    1305032221.9443
1198 1305032221.976852    1305032221.971368    1305032221.9744
1199 1305032222.008934    1305032222.005376    1305032222.0043
1200 1305032222.040837    1305032222.037369    1305032222.0443
1201 1305032222.076807    1305032222.073180    1305032222.0742
1202 1305032222.108887    1305032222.105163    1305032222.1043
1203 1305032222.140791    1305032222.137100    1305032222.1442
1204 1305032222.176831    1305032222.169635    1305032222.1742
1205 1305032222.208761    1305032222.204926    1305032222.2042
1206 1305032222.240669    1305032222.237994    1305032222.2442
1207 1305032222.276922    1305032222.274016    1305032222.2741
1208 1305032222.308680    1305032222.305564    1305032222.3042
1209 1305032222.340691    1305032222.337022    1305032222.3441
1210 1305032222.376652    1305032222.372945    1305032222.3741
1211 1305032222.408633    1305032222.405025    1305032222.4041
1212 1305032222.440657    1305032222.437131    1305032222.4441
1213 1305032222.476618    1305032222.473083    1305032222.4741
1214 1305032222.508598    1305032222.505753    1305032222.5041
1215 1305032222.540555    1305032222.537568    1305032222.5440
1216 1305032222.576489    1305032222.573687    1305032222.5740
1217 1305032222.608590    1305032222.605739    1305032222.6040
1218 1305032222.640491    1305032222.637775    1305032222.6440
1219 1305032222.676463    1305032222.673893    1305032222.6740
1220 1305032222.708468    1305032222.705774    1305032222.7039
1221 1305032222.740571    1305032222.734008    1305032222.7439
1222 1305032222.776432    1305032222.773567    1305032222.7739
1223 1305032222.808763    1305032222.802177    1305032222.8039
1224 1305032222.840672    1305032222.838730    1305032222.8439
1225 1305032222.876359    1305032222.873388    1305032222.8738
1226 1305032222.908362    1305032222.904851    1305032222.9038
1227 1305032222.940478    1305032222.936340    1305032222.9438
1228 1305032222.976682    1305032222.973578    1305032222.9738
1229 1305032223.008336    1305032223.004297    1305032223.0038
1230 1305032223.040855    1305032223.040866    1305032223.0437
1231 1305032223.076292    1305032223.073454    1305032223.0738
1232 1305032223.108252    1305032223.104942    1305032223.1038
1233 1305032223.140804    1305032223.140812    1305032223.1437
1234 1305032223.176229    1305032223.173160    1305032223.1737
1235 1305032223.208389    1305032223.204450    1305032223.2037
1236 1305032223.240556    1305032223.240574    1305032223.2437
1237 1305032223.276184    1305032223.272490    1305032223.2736
1238 1305032223.308214    1305032223.304808    1305032223.3037
1239 1305032223.341213    1305032223.341218    1305032223.3436
1240 1305032223.376162    1305032223.373439    1305032223.3736
1241 1305032223.408069    1305032223.405544    1305032223.4037
1242 1305032223.441503    1305032223.441524    1305032223.4435
1243 1305032223.476139    1305032223.470237    1305032223.4741
1244 1305032223.508047    1305032223.505177    1305032223.5035
1245 1305032223.541151    1305032223.541162    1305032223.5435
1246 1305032223.576028    1305032223.573315    1305032223.5735
1247 1305032223.608003    1305032223.605295    1305032223.6035
1248 1305032223.643962    1305032223.641407    1305032223.6435
1249 1305032223.675961    1305032223.672760    1305032223.6734
1250 1305032223.708230    1305032223.703588    1305032223.7034
1251 1305032223.743870    1305032223.740985    1305032223.7434
1252 1305032223.775998    1305032223.773182    1305032223.7734
1253 1305032223.807964    1305032223.804950    1305032223.8033
1254 1305032223.843920    1305032223.840397    1305032223.8434
1255 1305032223.875890    1305032223.872117    1305032223.8733
1256 1305032223.907878    1305032223.904193    1305032223.9034
1257 1305032223.943696    1305032223.940095    1305032223.9432
1258 1305032223.975814    1305032223.972062    1305032223.9732
1259 1305032224.007829    1305032224.004467    1305032224.0033
1260 1305032224.043682    1305032224.040578    1305032224.0432
1261 1305032224.075839    1305032224.071983    1305032224.0732
1262 1305032224.107823    1305032224.104363    1305032224.1033
1263 1305032224.143813    1305032224.140125    1305032224.1432
1264 1305032224.175843    1305032224.171840    1305032224.1732
1265 1305032224.207959    1305032224.202323    1305032224.2032
1266 1305032224.243786    1305032224.239141    1305032224.2432
1267 1305032224.275737    1305032224.270100    1305032224.2732
1268 1305032224.308911    1305032224.308924    1305032224.3132
1269 1305032224.343803    1305032224.341140    1305032224.3432
1270 1305032224.375822    1305032224.373019    1305032224.3732
1271 1305032224.408378    1305032224.408391    1305032224.4132
1272 1305032224.443748    1305032224.440054    1305032224.4432
1273 1305032224.475794    1305032224.472133    1305032224.4732
1274 1305032224.509196    1305032224.509218    1305032224.5133
1275 1305032224.543818    1305032224.537619    1305032224.5432
1276 1305032224.575784    1305032224.573339    1305032224.5732
1277 1305032224.609280    1305032224.609388    1305032224.6132
1278 1305032224.643591    1305032224.641038    1305032224.6432
1279 1305032224.675770    1305032224.671983    1305032224.6732
1280 1305032224.708117    1305032224.708227    1305032224.7032
1281 1305032224.743670    1305032224.740048    1305032224.7432
1282 1305032224.775834    1305032224.769218    1305032224.7732
1283 1305032224.809208    1305032224.809226    1305032224.8132
1284 1305032224.843828    1305032224.837408    1305032224.8432
1285 1305032224.875739    1305032224.872797    1305032224.8732
1286 1305032224.909028    1305032224.909042    1305032224.9131
1287 1305032224.943738    1305032224.940943    1305032224.9432
1288 1305032224.975735    1305032224.972801    1305032224.9732
1289 1305032225.009043    1305032225.009062    1305032225.0132
1290 1305032225.043737    1305032225.040898    1305032225.0432
1291 1305032225.076137    1305032225.072689    1305032225.0732
1292 1305032225.109016    1305032225.109025    1305032225.1132
1293 1305032225.143748    1305032225.140883    1305032225.1432
1294 1305032225.175773    1305032225.172868    1305032225.1732
1295 1305032225.209266    1305032225.209108    1305032225.2132
1296 1305032225.243773    1305032225.238099    1305032225.2432
1297 1305032225.275774    1305032225.272402    1305032225.2732
1298 1305032225.307935    1305032225.307946    1305032225.3032
1299 1305032225.343745    1305032225.341138    1305032225.3432
1300 1305032225.377337    1305032225.369910    1305032225.3732
1301 1305032225.443728    1305032225.440257    1305032225.4432
1302 1305032225.475734    1305032225.472905    1305032225.4731
1303 1305032225.508251    1305032225.508270    1305032225.5132
1304 1305032225.543854    1305032225.539063    1305032225.5432
1305 1305032225.575700    1305032225.574091    1305032225.5731
1306 1305032225.608266    1305032225.608277    1305032225.6132
1307 1305032225.643795    1305032225.639436    1305032225.6432
1308 1305032225.675786    1305032225.674747    1305032225.6732
1309 1305032225.708999    1305032225.709020    1305032225.7132
1310 1305032225.743720    1305032225.738826    1305032225.7432
1311 1305032225.776307    1305032225.776316    1305032225.7731
1312 1305032225.808841    1305032225.808855    1305032225.8132
1313 1305032225.843676    1305032225.840839    1305032225.8432
1314 1305032225.875686    1305032225.874607    1305032225.8732
1315 1305032225.908879    1305032225.908889    1305032225.9132
1316 1305032225.943708    1305032225.939240    1305032225.9431
1317 1305032225.976297    1305032225.976319    1305032225.9731
1318 1305032226.008103    1305032226.008120    1305032226.0032
1319 1305032226.043698    1305032226.040531    1305032226.0431
1320 1305032226.076757    1305032226.076769    1305032226.0732
1321 1305032226.108986    1305032226.109004    1305032226.1132
1322 1305032226.143714    1305032226.140642    1305032226.1431
1323 1305032226.175645    1305032226.174866    1305032226.1731
1324 1305032226.208429    1305032226.208446    1305032226.2131
1325 1305032226.243687    1305032226.240339    1305032226.2431
1326 1305032226.276693    1305032226.276724    1305032226.2731
1327 1305032226.308666    1305032226.308691    1305032226.3132
1328 1305032226.343669    1305032226.340374    1305032226.3431
1329 1305032226.376429    1305032226.376442    1305032226.3735
1330 1305032226.409019    1305032226.409091    1305032226.4131
1331 1305032226.443656    1305032226.440612    1305032226.4431
1332 1305032226.476691    1305032226.476727    1305032226.4732
1333 1305032226.508787    1305032226.508803    1305032226.5131
1334 1305032226.543646    1305032226.541039    1305032226.5432
1335 1305032226.576406    1305032226.576437    1305032226.5731
1336 1305032226.607823    1305032226.607219    1305032226.6031
1337 1305032226.643805    1305032226.640715    1305032226.6432
1338 1305032226.676733    1305032226.676752    1305032226.6732
1339 1305032226.743773    1305032226.739203    1305032226.7432
1340 1305032226.775629    1305032226.773637    1305032226.7731
1341 1305032226.808383    1305032226.808413    1305032226.8131
1342 1305032226.843947    1305032226.843964    1305032226.8431
1343 1305032226.875707    1305032226.872940    1305032226.8732
1344 1305032226.908144    1305032226.908165    1305032226.9032
1345 1305032226.943730    1305032226.943120    1305032226.9432
1346 1305032226.975611    1305032226.973787    1305032226.9736
1347 1305032227.007936    1305032227.007955    1305032227.0032
1348 1305032227.044594    1305032227.044605    1305032227.0431
1349 1305032227.107680    1305032227.106409    1305032227.1031
1350 1305032227.143906    1305032227.144081    1305032227.1431
1351 1305032227.175834    1305032227.175841    1305032227.1731
1352 1305032227.207793    1305032227.207404    1305032227.2031
1353 1305032227.243619    1305032227.240681    1305032227.2431
1354 1305032227.275640    1305032227.275665    1305032227.2731
1355 1305032227.307649    1305032227.305374    1305032227.3031
1356 1305032227.343627    1305032227.343312    1305032227.3432
1357 1305032227.375648    1305032227.373137    1305032227.3731
1358 1305032227.407676    1305032227.406392    1305032227.4031
1359 1305032227.444493    1305032227.444502    1305032227.4431
1360 1305032227.507685    1305032227.505641    1305032227.5031
1361 1305032227.543608    1305032227.542698    1305032227.5431
1362 1305032227.576260    1305032227.573888    1305032227.5731
1363 1305032227.608422    1305032227.605763    1305032227.6131
1364 1305032227.643986    1305032227.641757    1305032227.6431
1365 1305032227.675702    1305032227.674400    1305032227.6731
